Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,4923,11608.905408,3664.973622,13978.487858,3727.600052,9126.865400,2856.018642,2507.099418,15942.930046,5013.575779,2107.097694,103035.704880,17306.952900,2322.226231,63604.914546,74907.550891,45829.692686,23104.174562
,,,,,,,4924,11580.246637,3609.846864,13512.642119,3569.005451,9283.116553,2874.400370,2534.710845,16029.443087,5170.160676,2095.553776,102388.001740,17092.373415,2409.077551,59963.703564,71365.275888,43931.853654,22870.255535
,,,,,,,4925,11599.291503,3634.368144,13504.107105,3570.980565,9881.056987,2967.972305,2617.137031,16007.781284,5706.364830,2097.115778,110394.310356,17289.055393,2746.737340,55674.905453,68829.767961,42803.510711,23208.227601
,,,,,,,4926,11531.166129,3507.022955,12332.459490,3167.419812,10838.639718,3136.590415,2765.890261,15990.483492,6396.060496,2202.283402,109047.844304,19852.277661,3184.167076,53248.408887,70098.722414,42331.070715,24526.052599
,,,,,,,4927,11557.250222,3564.658289,12730.792283,3298.312799,11537.297307,3273.280694,2900.615122,15829.173092,6808.064007,2549.662497,114007.745404,21907.412248,3541.414890,51391.728144,71566.456662,42908.925796,25705.486145
,,,,,,,4928,11564.896017,3592.505418,13066.442978,3394.422135,11757.964239,3305.287222,2929.341446,15734.316738,6957.265994,2997.816371,114962.978871,23086.424604,3709.281469,55385.078504,74190.442919,44532.169862,26407.765462
,,,,,,,4929,11562.221650,3604.313633,13334.096346,3465.365493,11905.739326,3319.285471,2929.935648,15772.863998,7111.836458,3268.353441,114362.666737,23547.232589,3755.232152,63128.893607,77100.539817,47549.067686,26485.144294
,,,,,,,4930,11554.343008,3599.184509,13423.584784,3488.520765,12193.331717,3348.220295,2937.605062,15865.610375,7101.935742,3403.273352,113688.272132,23719.520093,3747.553848,68392.972114,79077.031556,51235.394383,26530.590316
,,,,,,,4931,11539.649360,3568.404987,13252.049957,3414.994642,12458.864556,3359.994854,2936.408128,15947.248935,6961.748518,3485.475592,111488.953834,24132.580410,3726.950206,71440.303564,81238.110008,54687.144402,26590.508903
,,,,,,,4932,11530.399224,3541.775837,13090.279446,3363.638196,12519.073651,3353.262650,2923.969667,16005.851347,6921.088423,3486.090381,109703.389244,24333.289294,3789.625350,73315.872172,82853.427016,56780.968876,26794.040848
,,,,,,,4933,11522.202706,3523.505463,12956.067233,3317.888537,12470.527311,3340.561960,2918.552108,15863.247055,6778.207617,3460.288152,108248.545557,24251.350321,3764.545153,72793.516084,80343.206083,57757.260731,26535.587453
,,,,,,,4934,11516.391560,3508.021404,12808.546770,3263.315386,12397.293085,3323.353132,2921.286315,15831.147719,6586.341769,3438.789848,106715.198933,23954.810948,3673.842867,72608.580912,80048.908596,58797.764061,26488.886998
,,,,,,,4935,11503.136065,3484.148856,12523.842588,3147.986409,12367.383580,3310.477024,2909.287668,15760.236195,6528.611921,3376.225082,104382.193719,23710.371317,3545.430744,70685.935444,78039.662808,57818.662434,26397.108971
,,,,,,,4936,11497.922902,3470.361493,12346.783131,3080.081695,12323.117740,3301.951721,2890.137940,15736.530603,6720.127065,3290.438332,103486.101662,23348.889418,3421.752435,70167.603861,77215.023279,57235.490349,26531.506199
,,,,,,,4937,11511.917929,3486.887505,12419.853452,3113.750326,12090.104845,3276.162890,2873.764245,15781.103227,6560.165715,3255.490186,104848.853313,22937.882881,3329.559685,69787.579327,76952.437396,57001.356513,26241.847503
,,,,,,,4938,11548.448549,3547.830432,12816.975276,3268.633380,11596.434255,3221.179808,2850.033398,15770.870441,6250.382633,3350.101525,108743.023926,22730.193129,3255.489019,70615.041167,77636.522314,57046.205478,25954.326045
,,,,,,,4939,11583.340455,3610.620928,13311.678628,3453.269694,11063.391946,3150.324921,2817.544733,15774.059262,6037.326003,3280.400357,111660.404840,22761.943144,3253.881301,71805.619141,78011.064414,56523.303062,25744.234821
,,,,,,,4940,11603.295093,3655.925850,13762.534896,3617.396359,10696.048356,3088.488664,2783.286738,16036.479189,5902.911008,3113.078029,112174.043239,22767.027381,3228.328325,72675.780690,77647.189740,55867.692421,25720.705138
,,,,,,,4941,11598.665367,3652.929253,13789.036688,3636.603402,10381.129281,3033.472489,2732.335307,16188.631167,5748.226212,2981.006533,109520.534609,22418.452293,3085.933265,74206.316069,78957.401866,54941.170739,25562.746684
,,,,,,,4942,11694.372104,3849.031531,15423.743349,4207.888857,9967.339958,2961.276866,2666.770885,15997.855635,5446.387949,2891.478753,114921.686675,21037.226139,2898.229802,75852.979492,81724.309506,54718.013376,24797.361669
,,,,,,,4943,11669.208020,3798.541941,15075.788962,4094.038278,9507.951190,2900.361587,2603.812120,15947.745069,5169.162144,2753.483937,109378.388964,19487.071146,2657.289984,76583.153690,83145.364243,53797.712252,24208.532611
,,,,,,,4944,11655.814185,3774.992687,14849.458756,4023.709200,9173.678406,2864.053914,2561.382943,15918.147056,5003.177564,2516.868045,107022.530765,18327.147752,2506.058542,74127.610750,78177.776064,52185.391946,23624.931736
,,,,,,,4945,11640.951974,3763.971694,14679.754154,3935.200595,9182.515384,2860.591676,2570.289552,16122.241576,4927.415516,2258.503048,105381.677157,17639.950243,2458.111987,72247.628136,77715.969660,50375.846396,23564.855311
,,,,,,,4946,11625.491477,3733.597095,14411.241393,3851.519273,9118.080822,2839.572297,2552.338728,16034.949500,4913.847026,2115.005987,104227.384011,17288.334276,2395.424449,67238.518068,74852.454564,48506.403872,23365.020553
,,,,,,,4947,11602.317376,3692.539694,14022.206273,3724.786232,9124.372670,2833.864634,2555.078117,15968.367815,4939.425151,2052.640030,103099.266178,17192.006564,2370.115925,64191.003072,71154.045031,46636.026319,23141.401034
,,,,,,,4948,11572.156740,3634.597274,13538.339964,3564.508275,9283.567071,2845.150302,2590.110655,16055.299141,5096.306152,2054.658883,102572.196118,16973.856236,2454.035420,60227.533256,67137.711330,44767.772029,22895.609059
,,,,,,,4949,11591.458954,3657.914128,13475.317569,3562.246825,9889.678693,2913.277062,2690.578402,16036.412018,5629.553907,2093.243775,110827.142178,17168.439766,2783.131941,55768.110475,63487.840763,43725.017977,23215.551361
,,,,,,,4950,11524.360904,3521.746525,12215.447443,3141.563735,10856.709662,3062.190270,2859.737593,16024.143476,6312.250180,2268.212081,109953.096552,19730.222793,3215.574204,53231.710735,62017.645091,43444.478187,24521.698774
,,,,,,,4951,11551.401369,3567.696601,12575.889403,3269.258002,11555.324947,3219.597365,2979.261220,15862.475863,6751.852470,2734.004080,115320.975010,21797.871382,3573.416161,51345.491555,60939.749067,44159.308435,25710.050784
,,,,,,,4952,11558.689272,3587.153104,12911.540097,3367.741638,11758.746501,3276.102453,2985.032542,15767.732715,6927.056978,3268.031104,116328.555309,23000.659559,3743.090429,55676.860845,62964.992694,45591.618588,26414.629602
,,,,,,,4953,11554.623055,3591.140835,13184.460945,3451.164016,11881.058223,3300.001146,2971.488412,15803.606240,7096.215960,3546.924448,115631.247890,23481.135777,3792.067834,63709.259514,66694.626685,48313.605294,26493.229166
,,,,,,,4954,11546.510460,3582.248184,13289.068721,3480.000448,12145.123342,3334.296058,2970.959420,15892.969007,7101.755741,3660.831391,114876.796646,23663.583527,3784.856909,69194.096314,69359.477630,51877.259932,26547.177092
,,,,,,,4955,11532.630737,3549.555975,13145.096969,3420.468710,12397.595229,3341.581523,2959.013260,15971.660272,6977.057133,3712.082326,112685.727813,24091.296109,3766.105281,72544.421988,71850.448985,55424.575200,26614.287494
,,,,,,,4956,11522.166878,3523.244993,12997.045624,3367.874761,12451.575847,3327.838287,2950.050644,16027.618900,6962.888064,3673.941304,111038.174668,24298.470199,3824.220745,74553.428586,74839.886823,57681.993640,26823.469924
,,,,,,,4957,11513.970361,3504.505724,12875.359607,3327.099799,12396.569501,3311.115854,2946.455713,15880.654298,6831.493135,3616.351064,109629.295850,24229.651335,3802.627075,74130.880990,72004.968151,58822.605865,26571.500572
,,,,,,,4958,11507.925261,3484.902862,12748.119650,3275.247847,12358.599184,3294.231296,2948.491721,15837.742865,6618.739136,3569.343353,107940.458190,23935.428925,3715.115875,73948.285908,71140.501435,59911.331375,26526.742613
,,,,,,,4959,11494.559750,3456.203009,12497.804427,3174.772191,12310.535533,3283.809993,2933.877811,15749.509852,6513.722083,3478.859523,105678.272310,23697.025959,3592.366095,71913.286450,69463.746132,58978.443621,26424.504735
,,,,,,,4960,11490.670325,3437.257805,12358.920041,3117.284573,12239.553539,3283.352886,2920.283373,15711.469078,6695.192020,3355.377840,104944.824509,23342.829251,3468.198768,71332.901313,68954.712805,58560.891927,26535.695682
,,,,,,,4961,11503.832917,3453.746709,12467.390208,3151.783956,11999.069000,3268.076080,2913.522938,15756.448852,6564.587779,3298.483810,106740.189919,22931.730528,3364.687392,71039.055206,69012.928287,58400.363424,26219.799687
,,,,,,,4962,11542.117867,3517.742609,12867.105173,3286.039910,11519.102195,3221.148270,2901.643030,15764.310067,6297.168861,3515.858188,110663.611997,22712.179035,3280.241376,72263.217732,69720.391443,58607.334787,25879.612027
,,,,,,,4963,11578.892926,3584.385512,13345.314133,3447.588534,10946.245908,3157.437211,2876.667574,15786.680817,6113.531786,3591.770090,113083.721609,22737.291492,3271.211231,73966.090845,70813.164941,58285.296304,25621.417780
,,,,,,,4964,11599.893397,3635.519667,13773.321867,3590.995478,10587.717009,3097.334781,2842.913685,16065.549931,5986.865279,3459.916351,113085.681040,22740.494271,3249.878385,74613.964521,71658.464646,57634.839729,25607.724354
,,,,,,,4965,11596.540618,3639.657739,13776.171440,3593.394315,10284.396839,3043.779724,2783.004415,16220.332295,5821.340420,3279.350845,109858.909303,22390.007381,3121.627855,75736.686782,74102.521276,56161.109321,25504.788771
,,,,,,,4966,11692.825280,3843.795367,15410.696016,4157.076494,9886.908253,2975.861424,2706.478797,16030.301168,5487.977199,3102.927420,115211.565521,21005.105786,2945.461209,77368.520194,77743.515229,55455.556084,24782.910866
,,,,,,,4967,11669.440967,3807.236554,15064.612280,4039.267212,9442.051464,2911.142933,2639.047060,15984.367705,5113.792326,2839.969022,109272.058736,19453.918188,2708.602555,78503.797960,79485.371331,54511.269041,24226.759058
,,,,,,,4968,11658.487907,3794.481343,14865.113069,3972.744997,9118.944562,2867.551902,2599.186271,15959.665553,4956.198206,2518.708365,106828.796656,18293.840079,2557.491426,76064.705300,75698.384131,52928.240870,23659.433656
,,,,,,,4969,11650.187932,3749.815602,14715.640006,3898.896386,9151.417315,2989.412080,2457.063903,16068.610947,4883.239492,2350.167958,106320.834330,17606.944083,2450.438458,72357.040763,75528.805691,50567.767241,23949.969976
,,,,,,,4970,11634.963436,3721.395145,14445.701958,3817.344272,9089.308861,2976.963336,2440.975881,15978.336521,4867.219182,2217.619277,105198.096279,17253.715582,2386.386121,67615.263799,72686.071251,48764.928496,23716.022953
,,,,,,,4971,11613.349073,3677.462287,14034.445752,3692.740438,9101.409086,2976.547150,2445.547774,15904.199366,4887.524424,2152.742531,103776.032658,17149.430719,2358.988521,64639.869781,68952.594362,46990.726408,23466.015245
,,,,,,,4972,11583.227799,3616.353035,13560.952438,3536.628276,9283.598086,2996.896600,2481.550177,15977.363854,5022.775390,2136.611991,102984.486339,16922.243875,2443.290785,60705.856125,64868.723531,45202.859214,23166.855064
,,,,,,,4973,11601.622040,3633.702058,13550.552619,3541.324590,9965.496895,3111.167303,2580.446889,15985.566838,5501.945882,2130.237424,110812.095929,17113.881036,2771.181437,56262.777112,60520.103431,44336.499950,23369.803195
,,,,,,,4974,11530.832671,3492.171584,12349.683060,3127.407692,10986.368728,3298.336687,2745.605447,15992.260052,6131.963504,2216.399078,109055.442312,19692.088355,3207.884980,53733.256413,58126.467390,44389.073734,24572.475304
,,,,,,,4975,11557.017307,3548.703740,12713.886017,3251.190443,11639.910386,3414.070369,2861.257452,15834.444988,6542.290350,2523.213242,113747.243519,21801.696573,3571.320619,51822.739147,56247.217347,45443.282314,25819.980135
,,,,,,,4976,11563.133393,3578.374917,13032.678150,3338.925602,11809.994384,3422.779584,2864.600002,15732.599644,6706.770070,2939.883500,114900.754670,23050.111795,3744.548923,55992.341557,57851.652704,46735.312748,26631.380334
,,,,,,,4977,11559.355320,3592.804560,13290.553744,3411.838262,11933.617166,3428.095176,2850.507187,15762.488929,6858.995968,3220.983473,114622.090951,23563.988011,3796.588598,63700.166316,61625.445587,49134.781593,26808.938331
,,,,,,,4978,11551.032166,3589.119229,13367.126701,3428.714051,12204.620084,3449.210198,2850.886426,15847.946453,6852.110381,3374.442498,114163.783680,23759.552778,3790.436991,68824.308201,65117.626371,52669.918094,26917.535751
,,,,,,,4979,11534.436856,3556.360587,13194.085392,3353.551759,12473.379717,3463.260465,2842.427659,15929.877248,6720.917939,3467.908205,111805.451938,24214.859176,3774.367851,72082.150127,68516.452603,56484.360884,27029.956325
,,,,,,,4980,11524.842748,3532.761724,13029.721739,3293.761285,12567.582766,3460.039538,2833.320470,15986.771274,6677.764501,3476.443183,110167.902283,24436.986669,3828.423469,74206.004069,72248.798868,58995.157029,27230.835016
,,,,,,,4981,11517.348093,3515.226642,12894.109354,3245.882419,12527.666648,3443.653435,2828.570506,15846.179054,6537.589418,3453.872217,108697.441435,24395.626234,3808.491142,73933.149174,69404.788659,60339.838573,26976.841841
,,,,,,,4982,11511.302993,3499.273689,12739.016664,3189.886523,12451.434692,3417.886719,2829.011680,15808.364544,6346.020206,3432.690238,107205.441028,24108.020792,3720.571059,73867.973912,68680.591366,61588.040267,26921.236408
,,,,,,,4983,11498.529328,3471.383345,12429.831460,3075.056918,12413.740845,3390.810973,2812.056558,15722.753333,6260.835637,3372.981913,104881.451466,23885.169827,3596.746339,71990.414967,67410.357632,60680.072274,26801.513228
,,,,,,,4984,11494.018027,3454.313720,12223.544214,3006.321451,12342.188509,3362.440988,2792.731638,15675.678442,6434.334299,3293.782425,103923.229257,23537.015808,3478.483545,71521.392331,67372.785421,60461.662074,26926.167978
,,,,,,,4985,11509.550190,3467.253963,12271.587261,3047.924738,12091.467167,3315.729774,2779.544401,15705.710272,6321.586907,3262.310150,104991.156940,23120.070400,3378.449633,71272.397015,68036.237489,60410.657808,26707.870559
,,,,,,,4986,11548.990990,3525.191581,12674.334887,3214.033791,11598.288525,3243.154273,2758.566012,15721.233867,6053.802504,3352.196106,108689.699794,22864.110456,3290.308237,72493.128982,68833.317221,60796.002476,26316.972439
,,,,,,,4987,11586.996999,3586.079947,13192.973008,3405.420778,11032.473044,3158.890978,2726.996584,15758.992992,5873.191379,3284.353116,111530.550065,22861.015933,3271.691124,74273.921611,71067.727968,60507.781427,26015.699498
,,,,,,,4988,11609.607306,3632.397355,13682.104812,3571.800940,10667.119275,3092.940946,2689.115379,16020.646455,5762.124045,3119.453816,112396.862422,22856.815259,3246.840091,74928.035111,73318.319487,59647.047905,26007.933659
,,,,,,,4989,11607.176422,3629.487585,13747.817679,3586.870371,10337.388377,3042.835121,2630.118807,16189.834641,5627.936804,2994.338557,109833.310586,22509.151460,3117.890720,75695.731850,76527.363989,57282.557902,25958.251937
,,,,,,,4990,11705.760908,3829.112212,15417.716558,4156.717563,9904.521217,2979.155770,2556.705319,16011.746931,5337.467156,2914.662733,115378.527485,21125.314706,2946.695930,77039.015678,79951.459853,56003.864328,25242.131568
,,,,,,,4991,11678.280678,3779.901026,15071.377917,4040.451828,9440.954309,2931.900937,2493.164006,15963.465256,5014.378801,2788.265836,109858.326624,19569.694939,2707.700479,78150.869617,80828.321179,55004.308306,24675.267425
,,,,,,,4992,11553.267418,3535.885977,13039.843196,3336.707844,9111.285150,2910.730495,2455.162341,15933.321490,4857.691053,2559.246755,97406.477006,18101.354086,2553.607655,75896.181891,77158.225164,53284.047191,24070.042648
,,,,,,,4993,11552.602020,3478.557098,12768.580388,3236.730054,8997.588546,2533.998111,2458.152947,16034.890794,4777.827733,2356.366350,94330.604148,17483.981757,2397.558116,71662.773920,77382.180384,52093.160742,23975.108229
,,,,,,,4994,11546.170390,3460.444384,12603.479423,3187.318893,8870.741057,2530.093359,2445.990105,15938.984702,4743.054373,2232.947942,93358.056441,17071.176061,2378.042107,66970.256611,74683.611740,50777.255296,23748.045278
,,,,,,,4995,11532.767335,3434.220981,12346.262228,3113.237220,8785.009121,2532.582599,2443.152582,15813.584644,4728.322022,2167.877139,92175.525195,16873.660829,2298.023271,63419.135221,71724.214260,49140.050087,23464.641176
,,,,,,,4996,11517.077740,3400.518608,12039.044067,3005.748860,8724.416517,2541.456989,2449.658788,15711.937303,4740.853363,2141.081689,90896.685341,16478.232461,2287.303042,59187.086629,68684.571357,47223.388846,23036.739550
,,,,,,,4997,11543.419010,3433.056696,12035.318722,3005.836880,8669.105266,2577.138628,2474.371728,15521.752818,4882.634692,2116.009997,96484.334015,15999.373447,2409.859243,54514.038928,66549.091044,45612.454517,22704.705693
,,,,,,,4998,11509.656753,3369.442754,11380.571951,2767.554401,9011.863238,2652.693687,2529.958279,15432.250345,5197.827109,2124.149335,96839.310062,17324.851368,2669.558995,51635.614173,67850.515271,44244.584481,22903.877747
,,,,,,,4999,11523.128268,3394.466748,11580.112197,2823.574238,9829.437229,2718.866974,2608.927569,15275.705997,5565.599676,2220.553776,100998.105300,18967.415362,2951.549348,48437.956531,69770.228771,43199.203418,23129.645012
,,,,,,,5000,11522.379946,3404.659501,11794.312104,2883.649469,10362.951258,2722.430170,2635.224071,15214.159768,5788.370060,2432.764823,102539.471458,20262.155759,3132.849870,48986.422914,72917.627783,42573.142914,23398.404265
,,,,,,,5001,11510.616886,3399.612532,11953.014500,2923.357364,10712.690386,2715.220739,2641.664761,15282.043986,5892.873806,2726.914409,102001.392171,21234.746385,3208.405598,53501.866553,76716.097694,43699.585873,23839.446600
,,,,,,,5002,11493.255838,3380.887320,11932.829899,2906.318436,11168.654501,2725.367869,2651.904101,15392.355485,5868.238707,2934.192789,100603.512266,21612.279731,3221.836926,59664.528458,79760.195598,46444.129877,24236.711152
,,,,,,,5003,11481.320000,3361.505949,11854.014486,2872.739514,11481.475920,2726.951953,2658.031335,15490.392826,5756.657161,3037.199914,98899.965371,21886.496584,3210.312342,63645.566171,82818.738600,49811.240325,24600.896902
,,,,,,,5004,11475.892015,3347.770512,11777.704671,2842.931330,11566.502591,2711.974228,2643.588027,15570.932590,5630.136775,3048.541455,97381.218840,21761.424449,3234.593304,65986.242987,85408.148825,52222.700392,24773.900048
,,,,,,,5005,11472.752580,3339.049021,11709.947239,2821.472982,11513.267030,2692.504567,2631.095001,15455.980151,5516.072108,3017.830488,95933.000705,21324.449063,3223.008688,65194.293986,84078.528870,53557.881219,24553.080402
,,,,,,,5006,11471.040351,3333.679031,11650.863629,2802.926329,11459.269599,2676.307775,2627.853869,15463.048324,5448.555009,2979.576350,94852.773390,20799.389546,3165.231621,64702.150370,85024.576744,54967.273569,24534.991146
,,,,,,,5007,11468.857152,3330.685302,11582.978867,2782.197355,11450.783747,2663.722298,2620.066368,15432.457330,5476.108395,2920.520359,94108.285491,20523.815398,3079.123479,62672.366558,83806.294649,54755.232618,24401.008159
,,,,,,,5008,11477.019201,3344.501475,11620.472199,2805.089898,11499.689013,2665.315033,2608.861075,15443.482623,5735.980019,2852.946029,95108.423287,20327.866424,3015.068904,61962.018981,83581.696541,54680.567919,24484.063002
,,,,,,,5009,11491.017514,3365.103343,11689.097115,2853.777453,11307.017030,2667.421238,2598.292850,15509.403156,5786.100121,2800.153130,96840.304583,20174.309714,2963.787366,61628.929970,83120.395641,54413.330828,24268.165309
,,,,,,,5010,11518.057141,3408.944919,11932.294199,2958.335619,10770.217222,2651.208513,2581.464927,15507.487315,5562.589624,2884.871407,99251.078618,20018.593979,2922.801228,62224.963251,82920.003919,54316.199913,24122.147533
,,,,,,,5011,11537.547523,3448.542748,12183.920164,3055.209832,10170.038957,2625.834170,2561.412384,15553.097470,5402.375043,2968.971267,100258.538858,19888.949942,2927.505326,64995.028310,82917.896642,53861.161430,24307.441760
,,,,,,,5012,11543.549218,3472.440130,12434.175094,3137.265375,9799.246812,2601.385716,2545.767968,15827.122691,5325.547227,2937.691978,99823.271148,19995.622837,2948.409641,66786.952324,82166.982263,53437.296204,24688.805766
,,,,,,,5013,11532.599140,3464.530703,12448.269938,3133.924140,9655.682249,2580.037905,2526.437568,16031.767501,5256.120415,2879.272710,97645.397442,20265.014906,2894.597566,68570.752700,83390.175395,52474.680576,24928.994767
,,,,,,,5014,11581.361931,3572.109708,13371.280708,3449.871888,9494.487831,2558.191120,2504.707470,15912.628263,5071.221832,2821.739132,99938.901374,19199.723854,2780.733393,70588.171445,85820.696179,52783.984234,24442.915952
,,,,,,,5015,11557.027787,3534.282010,13126.482757,3366.163502,9184.219844,2544.484174,2485.201276,15906.065863,4878.425941,2694.630410,95050.174035,17896.362916,2594.841137,72739.841777,86091.022129,53509.570457,24166.291221
,,,,,,,5016,11547.497868,3515.210624,12973.973623,3316.080743,8890.551706,2541.954284,2473.461190,15891.067722,4729.562600,2497.097914,92741.416602,16574.137657,2463.784499,72099.741646,81303.965893,53228.449862,23855.558283
,,,,,,,5017,11535.233260,3445.690482,12724.987978,3228.063597,8963.298125,2596.096021,2491.783772,16009.063200,4654.662093,2343.869987,91463.739011,15995.380392,2345.302691,73196.442625,81318.815769,50760.958680,23559.947395
,,,,,,,5018,11525.875483,3427.679018,12562.869441,3176.377088,8854.784086,2581.700601,2472.866797,15894.628075,4626.268842,2213.596670,90190.982499,15610.394002,2272.898306,68738.075123,78568.295486,48927.980406,23259.006409
,,,,,,,5019,11512.570570,3402.393403,12318.385642,3099.434408,8780.355786,2578.671646,2461.738114,15740.851465,4611.820828,2142.160789,88896.064049,15316.414245,2230.004009,65759.197584,75410.182991,46591.970732,22920.308665
,,,,,,,5020,11496.537005,3373.394640,12027.503642,3000.873116,8685.489688,2581.350268,2452.060504,15580.361282,4619.067973,2109.943121,87300.846517,14804.313565,2191.218679,61609.939150,72002.982247,43984.200750,22416.517920
,,,,,,,5021,11526.651570,3411.191818,12028.160896,3006.289064,8437.572382,2583.825726,2436.197363,15315.139441,4681.893896,2083.434722,91638.601640,14332.343335,2248.245736,56737.528414,69253.173812,41684.225817,21805.425406
,,,,,,,5022,11503.558986,3356.869183,11366.256299,2778.802249,8487.803663,2621.114927,2434.332873,15210.355983,4875.235275,2074.353968,91325.960787,14990.735307,2457.890021,53686.214145,70306.528967,39609.351464,21610.906285
,,,,,,,5023,11517.475014,3385.138332,11554.463321,2838.966031,9113.372906,2699.765337,2514.899727,15080.402706,5232.390259,2114.852210,95369.507783,16136.285743,2723.155278,50287.112744,72095.064581,37564.275965,21708.650203
,,,,,,,5024,11514.855058,3394.393296,11762.101888,2898.210509,9611.521799,2734.861349,2576.495163,15062.978286,5489.138546,2270.721843,96911.643717,17233.403984,2937.965176,50025.673910,75045.047367,36229.968927,22038.721985
,,,,,,,5025,11504.527799,3390.133389,11918.211141,2939.933141,9996.253326,2755.493399,2615.065514,15158.741722,5598.279957,2557.016221,96279.651835,18285.018732,3052.606457,53406.278226,78714.936974,37302.993712,22619.030102
,,,,,,,5026,11486.586426,3370.001494,11896.833569,2923.486205,10496.650522,2798.737878,2653.983172,15279.830938,5623.813258,2781.437094,95063.438918,18899.207184,3091.988268,58441.694326,81888.913973,39891.404155,23068.267929
,,,,,,,5027,11474.547206,3349.314687,11818.018155,2889.315292,10829.367960,2818.284148,2685.608254,15378.848815,5593.825807,2900.934891,94240.515048,19175.452223,3091.832182,63195.961117,85047.463879,43353.730393,23525.850801
,,,,,,,5028,11468.417359,3333.703671,11743.108512,2858.323123,10930.762390,2815.033911,2680.508062,15457.922319,5571.866922,2927.646031,93195.950146,19281.869072,3108.683297,67183.219036,87303.084828,46203.443418,23665.839338
,,,,,,,5029,11465.612420,3323.575496,11677.529821,2836.864775,10890.044283,2812.213944,2687.174353,15342.963318,5558.692815,2904.797187,92103.368231,19077.368777,3103.168758,67564.319571,85902.031371,47631.679940,23456.658642
,,,,,,,5030,11465.425452,3317.736612,11627.600694,2817.726130,10890.637545,2814.586308,2703.515950,15341.409826,5519.902768,2867.927511,91135.528121,18829.963894,3062.589452,67849.926736,86918.213957,48899.111783,23465.933349
,,,,,,,5031,11466.973644,3314.742882,11578.206983,2796.997156,10946.935288,2827.539242,2728.263332,15292.055467,5545.762966,2821.369577,90533.448666,18578.082772,3015.343678,66438.514827,85772.664155,49295.838648,23395.829108
,,,,,,,5032,11476.663355,3329.027950,11641.141991,2821.073683,11098.205731,2849.932768,2740.879150,15291.430507,5854.201908,2782.727328,91440.991764,18503.461071,2998.164657,65826.985737,85525.986600,49144.473342,23704.690814
,,,,,,,5033,11493.703072,3348.590780,11734.819298,2870.353230,11029.552091,2857.726162,2746.964331,15378.017949,5959.811414,2783.862338,93935.942107,18591.886983,2978.148345,65416.803645,85050.399001,48546.073456,24122.116977
,,,,,,,5034,11524.139593,3392.331107,11980.998809,2972.543428,10624.869866,2834.254335,2742.789049,15422.282802,5851.896119,2941.034276,97790.593085,18839.900794,2961.459545,65794.613663,84382.442535,48553.410058,24192.318557
,,,,,,,5035,11546.881937,3431.460042,12218.101921,3065.273697,10146.272139,2799.328935,2726.882307,15508.314921,5743.005683,3028.831140,100189.807197,18820.922465,2968.649966,68323.833421,83810.166028,48944.568356,24434.028448
,,,,,,,5036,11554.177341,3453.849491,12438.921862,3141.170558,9836.944198,2768.329650,2720.655945,15850.794668,5639.240130,2949.347239,99829.977474,19025.574542,2977.617569,71093.708476,82898.201571,50422.493482,24677.343543
,,,,,,,5037,11545.240988,3444.533380,12419.613518,3133.685380,9724.577135,2740.261019,2708.553611,16077.702795,5487.920247,2858.020766,97826.842776,19688.924007,2896.854575,74101.569191,84151.266895,50672.844512,24716.547495
,,,,,,,5038,11593.683204,3553.000696,13323.536753,3446.911927,9596.409257,2711.182637,2687.744011,15949.419628,5239.674736,2785.894568,100932.459726,19008.264300,2761.728240,76404.341460,86602.568334,51155.173401,24112.625165
,,,,,,,5039,11565.958446,3513.297420,13072.773946,3358.820837,9352.807217,2685.750173,2655.229770,15935.237711,5032.630736,2656.236673,96185.149402,17648.538085,2552.867060,77351.778303,86707.947832,52327.247239,23818.707621
,,,,,,,5040,11668.080026,3716.137674,14734.184294,3937.038480,9120.673536,2666.729966,2630.200974,15918.690108,4871.080729,2464.652287,104026.819374,16795.980792,2404.857959,75412.540740,81490.991790,52362.763153,23469.348639
,,,,,,,5041,11647.036512,3707.764660,14480.922754,3875.029709,8600.734907,2979.238664,2688.501694,16066.046099,4796.269745,2412.327782,106295.436814,16262.423648,2483.705183,68713.376778,81511.036830,51114.170396,23748.122796
,,,,,,,5042,11632.513878,3678.342273,14198.458510,3786.466311,8489.576671,2967.773521,2671.957918,15974.895625,4779.962362,2279.833792,104840.929166,15964.044705,2419.971758,63393.270784,78772.205666,49580.153727,23555.807573
,,,,,,,5043,11610.209528,3632.188637,13763.319033,3644.908131,8444.978492,2970.108518,2674.690170,15903.297920,4799.711194,2214.268002,103355.965618,15861.435117,2385.590352,60599.430848,75637.471408,47973.295048,23334.382630
,,,,,,,5044,11582.415920,3578.356756,13273.147977,3474.826921,8505.130604,2994.037539,2705.828651,15992.292111,4930.801430,2195.557417,102258.600412,15835.227566,2429.228390,56667.628223,72270.533184,46261.061662,23087.271330
