Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,3705,11568.212133,3620.895682,13222.380210,3378.876728,11859.429753,3275.631003,2799.801724,15896.062721,7218.409618,3544.611961,115743.034385,24095.645658,3790.528677,62799.757304,77260.291771,45944.011849,26561.007742
,,,,,,,3706,11556.016577,3615.370225,13300.153388,3401.845441,12217.631696,3304.861523,2804.411339,15976.118042,7229.924778,3661.376281,115188.632789,24162.103940,3778.172851,66916.336606,78540.809756,48353.819069,26561.708372
,,,,,,,3707,11539.041672,3582.088477,13132.734703,3336.369055,12547.215479,3332.243968,2803.478209,16056.434670,7114.427340,3735.632104,113047.796699,24635.157712,3746.955120,69397.597878,80360.516170,49710.439271,26586.510581
,,,,,,,3708,11529.408576,3555.956591,12976.978029,3285.346110,12633.257565,3339.655293,2806.597341,16120.760270,7168.371130,3729.697799,111521.354671,24824.942969,3807.534368,71025.965405,81871.095760,50223.840530,26789.776617
,,,,,,,3709,11517.697931,3537.349768,12852.477896,3241.386557,12615.163770,3340.982198,2811.392776,15983.673516,7054.810538,3701.746188,110123.251706,24736.806774,3788.210679,70585.888184,79793.353282,49831.026786,26527.959708
,,,,,,,3710,11510.245206,3519.211057,12711.847956,3190.621075,12566.699282,3332.394612,2818.265019,15954.652062,6803.865937,3681.998267,108578.214074,24450.019689,3706.910520,70494.559481,79355.577726,49621.818809,26490.151835
,,,,,,,3711,11494.519212,3490.011140,12423.163206,3079.966500,12576.924520,3328.496796,2799.415755,15883.439904,6660.768285,3614.765111,106163.258604,24271.171959,3593.374496,68655.303374,77404.383121,48587.318354,26424.389175
,,,,,,,3712,11487.196785,3470.062473,12236.790685,3009.725611,12566.676171,3318.445440,2768.502878,15849.843737,6805.278213,3521.092023,105147.620137,23952.839874,3479.716376,68355.485476,76669.653240,48034.564078,26582.871214
,,,,,,,3713,11498.492915,3482.707053,12303.866424,3045.242281,12334.554789,3282.060760,2734.389483,15854.787464,6627.704634,3488.852779,106448.078720,23595.743677,3383.729212,68392.114622,76402.063242,48025.454910,26281.009872
,,,,,,,3714,11535.701422,3542.302453,12703.844549,3205.768452,11816.430353,3217.055304,2684.636311,15826.969255,6404.403046,3568.558513,110467.754225,23405.154075,3298.987419,70335.443775,77839.236540,48377.931212,26084.868038
,,,,,,,3715,11571.980560,3603.584625,13204.669318,3397.450793,11252.422839,3134.477360,2629.939612,15867.794003,6232.863088,3470.247881,113293.335918,23414.240223,3278.220466,72594.526761,78946.143997,48884.826373,25941.118606
,,,,,,,3716,11592.910878,3650.706168,13663.111526,3570.914443,10856.301502,3063.476232,2572.286693,16078.083544,6076.605090,3299.328502,113644.871186,23309.223595,3241.842579,73776.942043,78003.219323,49564.087509,25886.856627
,,,,,,,3717,11590.892781,3650.126683,13710.296883,3598.263156,10468.363240,2985.580540,2503.116690,16234.638749,5850.722664,3150.212759,110575.622766,22908.904639,3088.339596,75088.377801,78815.580973,50060.788651,25622.950627
,,,,,,,3718,11688.482835,3849.250365,15378.550359,4179.942669,9967.934871,2885.509004,2423.857028,16099.904092,5480.343128,3037.849519,115881.378449,21781.002355,2895.587456,76496.890138,81701.556584,49150.455680,24806.695779
,,,,,,,3719,11669.788487,3806.096130,15081.422614,4081.863813,9447.440565,2813.200519,2365.473011,16089.951874,5336.417886,2880.302776,110083.005799,20081.139849,2649.623734,76840.961940,83841.339201,47258.757046,24197.820929
,,,,,,,3720,11663.769565,3792.320494,14916.316259,4031.280023,9077.141455,2774.588933,2333.229445,16080.072203,5197.589167,2621.875056,107656.811203,18980.860425,2493.756477,73560.269040,80119.279677,46239.434985,23626.898742
,,,,,,,3721,11660.512020,3795.189285,14844.465824,3947.342023,9528.287230,2806.987337,2343.182788,16250.143255,5139.085721,2426.255267,106229.303892,18284.131036,2466.453702,71749.277129,80137.688952,45163.114277,23422.044350
,,,,,,,3722,11647.761303,3769.616749,14611.802421,3878.900516,9482.505397,2790.546890,2331.265190,16169.103857,5138.068826,2301.068547,104969.037612,17848.726952,2408.385522,67222.008987,77458.959155,44009.010255,23257.390525
,,,,,,,3723,11623.991193,3727.967671,14233.042285,3760.004641,9510.577728,2795.252555,2339.385510,16106.725865,5182.101887,2245.091482,103722.978306,17755.390807,2384.521010,64391.351319,74116.278698,42693.244983,23062.874964
,,,,,,,3724,11592.822408,3671.319736,13780.987223,3606.939544,9725.185182,2824.448266,2383.286187,16198.930968,5385.384615,2241.765995,103286.478536,17310.712916,2472.368147,60623.671771,70469.062916,41215.881191,22890.166605
,,,,,,,3725,11609.923365,3685.553209,13693.759065,3586.047084,10504.305006,2946.023401,2496.974179,16222.595204,6023.023872,2260.460061,111532.891832,17990.735566,2829.067030,56224.768247,68045.874827,40241.668966,23328.941715
,,,,,,,3726,11537.511849,3542.186080,12389.172274,3126.920906,11589.059137,3135.322509,2670.627419,16230.833796,6765.735482,2403.626469,110662.847429,21001.304637,3294.311605,53815.302129,71080.961167,39636.559623,24682.857281
,,,,,,,3727,11559.955426,3586.682268,12708.507652,3221.356749,12176.146972,3251.100814,2745.004117,16045.748927,7131.677556,2820.179050,115918.402635,23170.072776,3653.798044,52267.868438,73950.745526,39835.100712,25706.215233
,,,,,,,3728,11563.277610,3611.041455,13011.275452,3302.174070,12276.000524,3254.581199,2713.121446,15913.449658,7224.535575,3297.766236,117050.421984,24087.928207,3799.309162,56861.745535,75635.635292,41917.479621,26246.596426
,,,,,,,3729,11557.576730,3619.798829,13265.663112,3378.765790,12359.287440,3256.009103,2689.539737,15927.056945,7370.616803,3532.113625,116511.721078,24218.015130,3824.946840,64762.727974,77438.932793,45095.978008,26203.242309
,,,,,,,3730,11547.788295,3614.273373,13351.156128,3399.369360,12607.418211,3281.661630,2695.798788,16013.954643,7364.142517,3631.244581,115887.374676,24283.393777,3805.282641,69297.734164,78673.840305,47764.174765,26177.214822
,,,,,,,3731,11533.329542,3583.707400,13187.474575,3332.119118,12871.724011,3311.317634,2698.081564,16104.005762,7228.329568,3697.260626,113743.464089,24725.879434,3774.376479,71723.245542,80458.071906,49366.962524,26189.634823
,,,,,,,3732,11523.931515,3558.953061,13033.289549,3277.899571,12937.737476,3314.925201,2703.505983,16170.942806,7233.056907,3690.964615,112257.517923,24905.324017,3835.954689,73102.084723,81954.714962,49984.648542,26396.860631
,,,,,,,3733,11515.127216,3539.771716,12907.985731,3234.180192,12902.843771,3314.160186,2709.127274,16033.584794,7093.014573,3664.520668,110924.748019,24766.546340,3821.430828,72353.602073,79835.162883,49694.962930,26138.543213
,,,,,,,3734,11506.912849,3521.159732,12763.792788,3181.991965,12819.959372,3305.777662,2716.059611,15994.765558,6855.188735,3645.764532,109259.697594,24518.251711,3744.835182,72062.207527,79384.717751,49689.111759,26111.800834
,,,,,,,3735,11493.719028,3491.858566,12468.156162,3070.746105,12768.244479,3301.991124,2700.077459,15903.139368,6725.835982,3583.695106,106942.357403,24310.918806,3638.206958,70149.262561,77414.518782,48641.450572,26061.305714
,,,,,,,3736,11486.105096,3470.388832,12271.094635,3001.447613,12662.703630,3296.573570,2672.933027,15831.878390,6869.231123,3499.211675,106051.236062,23999.795073,3530.185374,69819.256570,76691.191519,47922.568747,26224.911346
,,,,,,,3737,11500.748621,3481.816091,12324.128217,3041.934742,12388.971307,3271.985031,2641.268340,15810.546000,6716.201428,3478.651496,107541.544832,23641.736169,3418.071497,69822.450606,76457.809377,47767.419363,25921.424810
,,,,,,,3738,11538.287177,3540.869940,12721.592601,3205.657513,11889.485191,3222.420048,2593.247372,15769.558834,6473.459613,3566.014242,111474.079618,23419.267509,3298.274611,71537.461049,77990.004495,47765.694503,25779.957126
,,,,,,,3739,11575.060945,3601.813058,13229.020988,3398.762599,11369.876588,3155.399697,2541.310098,15797.296402,6297.454605,3462.472418,114093.911238,23422.670395,3247.889890,73927.439985,79166.594620,47788.547881,25679.270660
,,,,,,,3740,11597.473148,3648.595547,13704.371839,3570.101280,11020.050812,3083.027914,2488.805716,16057.976527,6162.044338,3299.400353,114494.700911,23247.356914,3208.426903,75219.159475,78221.136031,48089.595699,25636.576782
,,,,,,,3741,11594.774337,3649.286013,13770.001764,3595.916311,10676.160159,3015.493455,2428.358085,16207.550773,5978.657435,3165.328184,111408.015356,22851.957094,3086.763121,76470.946676,79029.696808,49080.783634,25361.481240
,,,,,,,3742,11693.515244,3847.619981,15440.614939,4178.076170,10230.449505,2922.714661,2360.852330,16061.346931,5646.499420,3058.974432,116738.983271,21806.507895,2937.484162,77806.180134,81897.935013,49089.202122,24567.728547
,,,,,,,3743,11671.363485,3801.387248,15114.046262,4080.910218,9775.226710,2855.862107,2314.743346,16055.955490,5364.268553,2902.121930,110981.875108,20162.593266,2716.216210,78408.665592,84036.450672,47686.004910,23998.530804
,,,,,,,3744,11659.609769,3781.530962,14907.367786,4022.880822,9464.082179,2820.238436,2291.432637,16054.387127,5223.999530,2656.167442,108365.527708,18921.528680,2573.766913,75702.310768,80316.925063,46916.665242,23472.455741
,,,,,,,3745,11650.005375,3699.546289,14283.426089,3887.500981,9764.282645,2796.140035,2361.304060,16149.815330,5164.354984,2429.089488,106635.816082,18235.120641,2452.909201,71158.246316,80114.883715,45047.649280,23388.136928
,,,,,,,3746,11637.585692,3670.624480,14032.937252,3818.468189,9721.365498,2780.772327,2349.887125,16054.995915,5161.749365,2303.970373,105314.301085,17808.517360,2392.960678,66684.492604,77396.878233,44126.562109,23159.257650
,,,,,,,3747,11614.849850,3626.732900,13650.429563,3704.340124,9750.992902,2785.432026,2358.814232,15977.602194,5202.441634,2248.113535,104179.558483,17723.512454,2362.291193,63883.657357,74141.617851,43008.995882,22916.077945
,,,,,,,3748,11583.933042,3564.033665,13123.761305,3537.054680,9971.213169,2814.592041,2404.566018,16048.084784,5395.986362,2244.995518,103465.961574,17285.166861,2442.424751,60124.088866,70489.334238,41656.571756,22648.666317
,,,,,,,3749,11597.164759,3561.707034,12804.006363,3442.513165,10767.845380,2939.729980,2522.737528,16123.170670,6008.671850,2264.359288,111642.778698,17972.788502,2791.273804,55724.520218,67939.450389,40830.184942,22900.840671
,,,,,,,3750,11522.454301,3399.492073,11306.183283,2903.385481,11839.292460,3131.614325,2701.848856,16167.765576,6728.762297,2408.336996,110738.807418,21009.432539,3258.589639,53317.446164,70811.099197,40448.757281,24143.788279
,,,,,,,3751,11541.326742,3433.240597,11599.610252,2956.460831,12367.167838,3241.546292,2773.755803,16011.860632,7098.843509,2825.055258,116074.433355,23199.636832,3618.812574,51785.285701,73726.494031,40776.816363,25377.335720
,,,,,,,3752,11546.906502,3456.551989,11928.890717,3034.913010,12442.416091,3239.829830,2736.806529,15887.393469,7201.574689,3301.029848,116983.445442,24120.773432,3766.110631,56403.352734,75458.261228,42794.320651,26126.685295
,,,,,,,3753,11544.426980,3469.546206,12213.947878,3110.673271,12532.512623,3239.891384,2709.747444,15898.532149,7347.861199,3534.127613,116439.997801,24263.508609,3798.579822,64271.667956,77527.619825,45716.042046,26251.662068
,,,,,,,3754,11535.343750,3465.361933,12343.384589,3137.429870,12786.409158,3264.453384,2713.846938,15984.399275,7342.520597,3632.871488,115681.142158,24336.015447,3785.909337,68679.784241,78837.277836,48033.621406,26323.222503
,,,,,,,3755,11519.629711,3441.049757,12214.739225,3080.822767,13072.406211,3298.190995,2713.533033,16073.392391,7209.679367,3698.746392,113383.399312,24787.884848,3760.022523,71078.144144,80611.373776,49336.688668,26425.044612
,,,,,,,3756,11509.699530,3422.447965,12092.027387,3033.107362,13153.748272,3302.787022,2719.168632,16133.526550,7211.349842,3692.461781,111978.158691,24983.606886,3822.526943,72529.832021,82100.415087,49801.556452,26629.347184
,,,,,,,3757,11503.245916,3409.419169,11995.821420,2996.834521,13134.025357,3301.075517,2724.608440,15994.826418,7072.562491,3665.994216,110751.458932,24855.555375,3812.679186,71848.837756,79556.432210,49396.590818,26402.526112
,,,,,,,3758,11497.438670,3399.404732,11893.406690,2955.289434,13061.423995,3290.500591,2730.717625,15971.717462,6837.519219,3647.164457,109338.865891,24612.329444,3743.336060,71606.796599,78787.980720,49255.583360,26380.295326
,,,,,,,3759,11484.039854,3373.889750,11689.814290,2866.161312,13021.021817,3283.049702,2713.348553,15900.364590,6703.413790,3585.256577,107146.570228,24402.011077,3654.613917,69741.608609,76283.125642,48288.734613,26301.092450
,,,,,,,3760,11477.806260,3359.147085,11577.077151,2811.053672,12919.342262,3272.527152,2686.351217,15849.095857,6845.990556,3501.362595,106448.373571,24077.657191,3559.528322,69441.871164,75384.958230,47727.143475,26494.729462
,,,,,,,3761,11493.655200,3382.778191,11775.006159,2869.279367,12639.783909,3242.501409,2655.649766,15844.976510,6709.569560,3483.917437,108195.402836,23698.617538,3428.486168,69458.866139,75168.046536,47678.095073,26436.800979
,,,,,,,3762,11535.825525,3450.409928,12250.646742,3039.266106,12129.533945,3188.361557,2609.069297,15845.408199,6477.154161,3570.775223,111817.413430,23452.154882,3276.005807,71193.976194,76326.489161,47862.324583,26109.004182
,,,,,,,3763,11576.541877,3522.035826,12783.190273,3235.327619,11602.182609,3118.010563,2558.003330,15889.852721,6309.526511,3467.473063,114219.831802,23448.089211,3204.589842,73592.596184,77452.400982,48168.890347,25766.449169
,,,,,,,3764,11604.055985,3577.608003,13264.653590,3411.987870,11252.887205,3041.924331,2505.725713,16104.346618,6181.150917,3305.171813,114158.857076,23263.355882,3166.581576,74883.632835,77123.950746,48696.032764,25639.042871
,,,,,,,3765,11610.646090,3585.828564,13332.448998,3449.037326,10909.602495,2976.357231,2443.950364,16288.015367,6004.791161,3170.868034,111039.361901,22838.757604,3065.461748,76067.155899,78073.143817,49478.478507,25447.256331
,,,,,,,3766,11716.813355,3793.402879,15039.460159,4054.046642,10460.699524,2886.740964,2374.574955,16130.127660,5676.271671,3063.360427,116515.885976,21805.381171,2921.097022,77338.761801,81127.624790,48993.252367,24681.029189
,,,,,,,3767,11701.891332,3751.116555,14752.084507,3977.187045,10014.456455,2824.021675,2327.630679,16076.938888,5448.310538,2905.095145,110748.258296,20165.994304,2714.482151,77896.452081,83516.998055,47424.340111,24119.357479
,,,,,,,3768,11697.318466,3732.987226,14541.894352,3925.302646,9713.435942,2792.471185,2304.759628,16036.248684,5303.614286,2658.721531,108181.495260,18927.330025,2566.517210,75165.107477,78432.959106,46802.949203,23528.665095
,,,,,,,3769,11700.362662,3771.808054,14558.217784,3908.238901,9311.148603,2812.953463,2420.973088,16164.758261,5241.188404,2388.996644,106458.836242,18241.863125,2461.549121,70717.881100,77953.454043,45716.000560,23193.907288
,,,,,,,3770,11690.679163,3745.964742,14295.171357,3834.087186,9250.329953,2797.140614,2409.793410,16075.352108,5235.891256,2255.984269,105245.697262,17815.728325,2403.148619,65971.510236,74976.989210,44402.824948,22995.207539
,,,,,,,3771,11666.022359,3703.281182,13900.019030,3718.776551,9266.237497,2801.614638,2418.519121,16008.006014,5272.131362,2193.911441,104188.058307,17731.799085,2374.299597,63105.128469,71183.271846,42910.164155,22766.315870
,,,,,,,3772,11637.619832,3650.880447,13435.047732,3565.951627,9459.375657,2830.227792,2463.520529,16078.220105,5454.961762,2184.095605,103647.643074,17296.492944,2456.423451,59314.762002,67125.561800,41273.163023,22493.246110
,,,,,,,3773,11658.734846,3667.709843,13375.909133,3539.027341,10162.695792,2951.535031,2580.397927,16161.240284,6048.554984,2190.211647,112115.241383,17996.166076,2797.635145,54948.739339,63353.063864,40165.348361,22765.088616
,,,,,,,3774,11586.376911,3530.600959,12160.290296,3083.300412,11154.141698,3139.946943,2758.070112,16193.053953,6758.300979,2316.643269,110813.363969,21061.117878,3253.025946,52517.753332,62497.323403,39456.342900,24038.971011
,,,,,,,3775,11607.520094,3578.198259,12534.094668,3198.558250,11716.904954,3252.943980,2829.871710,16029.882657,7141.739195,2714.507934,115965.396124,23270.960741,3609.073354,50858.272488,62256.726845,39515.013833,25256.888706
,,,,,,,3776,11610.788697,3603.673518,12851.078754,3292.473328,11866.964167,3254.666238,2792.794030,15895.788150,7258.261999,3190.724300,117167.646459,24195.155443,3758.636077,55470.539186,64350.843918,41482.152247,25970.261254
,,,,,,,3777,11601.573970,3614.986443,13110.181361,3372.963873,12030.404035,3255.527251,2764.781764,15905.603348,7408.770568,3444.654949,116847.868471,24347.395365,3790.575993,63707.794381,67557.930443,44684.499103,26056.236845
,,,,,,,3778,11589.215802,3609.010327,13201.228733,3400.903043,12339.612199,3280.428663,2767.239485,15985.628797,7403.034102,3567.258576,116201.231967,24425.305193,3775.511828,68881.564256,69254.010522,47381.779141,26127.725720
,,,,,,,3779,11571.564779,3578.385378,13038.350866,3337.200514,12645.873494,3312.249721,2765.750959,16067.577303,7267.967327,3654.963589,113857.371667,24883.967310,3749.915076,71656.020249,71115.526537,49056.205128,26215.171055
,,,,,,,3780,11559.564091,3552.707106,12881.196672,3285.346110,12733.622272,3315.674107,2770.399400,16122.611061,7260.234940,3665.147904,112336.068786,25084.702680,3811.116857,73193.932233,73913.335052,49792.241750,26436.879702
,,,,,,,3781,11549.263857,3534.041306,12753.133537,3242.809302,12719.298102,3313.780690,2774.634237,15982.792008,7114.295421,3648.918899,110926.436458,24960.994387,3796.599135,72513.886694,70490.083599,49531.853837,26207.683046
,,,,,,,3782,11539.598664,3514.877414,12608.346760,3191.212360,12668.472973,3303.909061,2780.257065,15967.847677,6875.613875,3637.635226,109241.885426,24713.646623,3720.454471,72226.461263,68696.663407,49491.188925,26174.178711
,,,,,,,3783,11523.736291,3487.038339,12323.818846,3084.345673,12665.883282,3297.817910,2762.538102,15910.227995,6728.847870,3582.255442,106862.286670,24495.945872,3619.054393,70229.165346,66422.394613,48559.301036,26055.675473
,,,,,,,3784,11517.158597,3469.354788,12136.642640,3015.638466,12630.701842,3289.925091,2735.920168,15912.008816,6861.959284,3509.723294,105877.151950,24164.126665,3518.381275,69776.069769,65621.782937,47824.738865,26133.195742
,,,,,,,3785,11529.023553,3484.999230,12218.774074,3051.746422,12394.984521,3263.373021,2705.915107,15944.460139,6737.595737,3509.931552,107204.753604,23779.923903,3404.226521,69599.169420,65902.785581,47606.356336,25813.508475
,,,,,,,3786,11568.537636,3543.749333,12630.244892,3207.542308,11897.430546,3212.507824,2660.223951,15952.369481,6507.592923,3566.106123,111391.085579,23530.502671,3277.601182,70983.214374,67627.558255,47650.436700,25360.844014
,,,,,,,3787,11606.988827,3606.259184,13141.584539,3394.734538,11363.337008,3134.600071,2610.088217,15980.972896,6347.662023,3401.611170,114198.988916,23519.050942,3222.373065,72884.701996,69451.563716,47889.374500,24977.583280
,,,,,,,3788,11632.883818,3653.540952,13611.135458,3561.694048,10996.687033,3071.065794,2557.868362,16147.464873,6231.725537,3208.235384,114601.494606,23327.223331,3184.072125,73766.567864,70296.316220,48613.624742,24958.539166
,,,,,,,3789,11637.069659,3655.586351,13666.844339,3585.143936,10641.188746,3005.304184,2496.158254,16334.956593,6071.348096,3075.770491,111613.192953,22900.415140,3069.692510,74848.207906,71645.867894,49819.381035,24954.150437
,,,,,,,3790,11737.663896,3854.498234,15320.968576,4158.574946,10172.878697,2915.369979,2427.338214,16174.799910,5748.163268,2987.535742,117019.879633,21862.738963,2918.367658,76208.784179,75300.886771,49839.146296,24318.120849
,,,,,,,3791,11715.317483,3811.954884,14980.951576,4046.148741,9699.281914,2851.234859,2381.039011,16106.625161,5544.334821,2858.528691,111311.194797,20219.879972,2699.804667,77010.243534,78541.655546,48486.041464,23832.187659
,,,,,,,3792,11705.666223,3797.280705,14770.069392,3976.536042,9371.660917,2817.864421,2358.407982,16051.998000,5414.540918,2620.864772,108869.717630,18978.375179,2568.195650,74458.189032,75679.860234,47691.326034,23296.630830
,,,,,,,3793,11698.797127,3815.336501,14701.177703,3904.123599,9406.381799,2739.792557,2629.572696,16453.924962,5359.154850,2423.650319,104483.114412,18289.272189,2456.101558,70706.353925,75519.628487,44468.198614,23541.023689
,,,,,,,3794,11685.811342,3789.290692,14445.738732,3824.882456,9327.601113,2724.680233,2623.216469,16381.451299,5350.107183,2306.390772,103310.471295,17857.847061,2396.976509,66130.633666,72514.023629,43597.850820,23319.184947
,,,,,,,3795,11662.912890,3747.272545,14040.158575,3698.599032,9335.894873,2743.590923,2637.118619,16329.024957,5384.767672,2250.776790,102384.267084,17768.285739,2371.243350,63079.258756,68721.573223,42556.958330,23075.715501
,,,,,,,3796,11634.290330,3690.607905,13578.714555,3540.833146,9510.164240,2796.684698,2689.643327,16428.686355,5548.527437,2239.144963,102193.968292,17325.081287,2458.077576,59190.328077,64614.451830,41288.067682,22791.454477
,,,,,,,3797,11655.417524,3703.486444,13537.380579,3519.940685,10133.550160,2968.599153,2809.432394,16412.643902,6107.888904,2228.939502,110880.275876,18003.567558,2804.047533,54770.817885,60285.759505,40570.023560,23000.389090
,,,,,,,3798,11589.817415,3557.426153,12286.008914,3087.671553,11094.620162,3216.339114,2965.851585,16386.727109,6783.776116,2330.115464,110058.021164,21014.953091,3254.683002,52335.153009,58459.529520,40335.012360,24171.965755
,,,,,,,3799,11610.669092,3595.710817,12621.004243,3203.879819,11756.897927,3358.163051,2965.489886,16196.698914,7097.381513,2704.115164,115221.475272,23189.185732,3603.287400,50702.205168,57180.027728,40851.578051,25342.880463
,,,,,,,3800,11610.275289,3612.258776,12936.626533,3296.261214,11994.581076,3346.205125,2888.438777,16076.345227,7156.245742,3187.998648,116287.151715,24108.791118,3746.906920,55170.763792,58402.477969,43076.727862,26072.665173
,,,,,,,3801,11600.331849,3620.105968,13210.784834,3377.343045,12207.953852,3317.771429,2862.630685,16092.920600,7253.598872,3447.202180,115599.756519,24247.549604,3778.621670,62941.264047,61289.024221,46094.389380,26198.065425
,,,,,,,3802,11585.427457,3610.321056,13316.678049,3407.647358,12564.625777,3316.880752,2891.637611,16176.177070,7184.318641,3556.560064,114899.451307,24320.017786,3766.564122,67640.829307,63847.902428,48390.503079,26277.903201
,,,,,,,3803,11570.223970,3579.360446,13167.842339,3344.887226,12861.036286,3316.906318,2920.239727,16254.486385,6980.763662,3632.578609,112748.623102,24774.502723,3744.895738,70078.073832,66380.905972,49474.383068,26385.082300
,,,,,,,3804,11560.254261,3553.287536,13024.346320,3298.003279,12932.964058,3314.035720,2957.661268,16304.396765,6858.324625,3639.379418,111154.193507,24973.370035,3812.378172,71351.345484,69609.480073,49723.470642,26591.603567
,,,,,,,3805,11553.841061,3531.661192,12907.356174,3256.408869,12907.931963,3321.907674,2994.272452,16162.702599,6633.256669,3626.896572,109849.094076,24848.596938,3796.227311,70510.458936,66115.278994,49128.772004,26357.020459
,,,,,,,3806,11547.798747,3515.494207,12773.258404,3204.811927,12871.468805,3326.235807,3023.690034,16113.345523,6405.358270,3622.502004,108342.487655,24606.001178,3718.209211,70136.269778,64130.548204,48814.607239,26327.448578
,,,,,,,3807,11536.539055,3486.666314,12496.240476,3093.806241,12902.386989,3341.286736,3030.890143,16019.260814,6277.669592,3568.147716,105920.614567,24397.507108,3612.072624,68152.040067,61901.889884,47763.633969,26235.316359
,,,,,,,3808,11534.884634,3468.610739,12318.775462,3020.960036,12942.618244,3364.238788,3016.146429,15975.271689,6404.586725,3484.219911,104831.188173,24077.240472,3505.992162,67807.514707,61400.280202,47163.254527,26396.068409
,,,,,,,3809,11556.456048,3487.094819,12365.870706,3047.256311,12776.200343,3383.244158,2981.785049,16019.715361,6360.027322,3437.542614,106034.031478,23705.439091,3395.310307,67838.300970,62180.464142,47150.389444,26271.996712
,,,,,,,3810,11602.139235,3553.225149,12736.402721,3194.774200,12326.606586,3385.968879,2915.469926,16014.163467,6118.344961,3416.140655,110012.683718,23468.132455,3271.617548,69610.334655,64515.910381,47372.637282,25930.675301
,,,,,,,3811,11645.413139,3619.704021,13211.938216,3379.601288,11810.619304,3357.802098,2842.191833,16034.967939,5948.414984,3227.684430,112893.847580,23464.792622,3220.587853,72199.701005,67606.873445,47763.664632,25614.066346
,,,,,,,3812,11672.358421,3672.100900,13658.959177,3550.939970,11423.380186,3305.306571,2773.312562,16300.225816,5862.877672,3054.636571,113260.227930,23280.336288,3182.986384,73308.114407,69624.828690,48355.203557,25552.451228
,,,,,,,3813,11674.693787,3675.216707,13701.219735,3580.302713,11040.570184,3209.770081,2704.404043,16439.135244,5772.264332,2959.640212,110330.449131,22872.314663,3065.255095,74182.554005,71498.900812,49259.887976,25443.564495
,,,,,,,3814,11774.817887,3876.165202,15353.982176,4161.069323,10525.860287,3064.927864,2631.828951,16272.181852,5538.944758,2917.112513,115458.259024,21827.521022,2929.464508,75432.484919,74482.432159,48699.098763,24734.306833
,,,,,,,3815,11751.267931,3834.408173,15019.309679,4051.359373,9993.240616,2956.197428,2592.464416,16256.538119,5058.750949,2844.011042,109666.803993,20183.559733,2704.396288,76440.591997,77104.925623,46941.126295,24212.520365
,,,,,,,3816,11632.559265,3600.468365,13013.014941,3364.553436,9618.348559,2893.811257,2578.097933,16253.822160,4892.062551,2644.951784,97423.793622,18777.603521,2560.706444,74157.613431,75570.901880,46254.305303,23650.802868
,,,,,,,3817,11646.836108,3578.077104,12600.233373,3215.347061,9156.537159,2668.710877,2594.655060,16291.301730,4803.038301,2384.888225,94002.221732,17927.614176,2411.060061,70809.317349,75781.888711,44799.170972,23313.338377
,,,,,,,3818,11644.014074,3569.411861,12422.632218,3166.271520,9038.079923,2636.694240,2581.384398,16167.917032,4760.685801,2260.613233,93088.234303,17500.541065,2388.805557,66135.685891,73113.294575,43530.780882,23075.034952
,,,,,,,3819,11634.082350,3546.479810,12153.205488,3090.755117,8974.321074,2616.102692,2579.838998,16004.537309,4736.492754,2193.092407,91990.164174,17296.488309,2304.433850,62332.045540,70158.303145,41992.746073,22789.499232
,,,,,,,3820,11619.895551,3510.693451,11826.544301,2992.669226,8959.811084,2598.158014,2593.867296,15831.948416,4723.736027,2161.817414,90935.324309,16648.460482,2288.608843,58028.432818,67001.399955,40294.277787,22372.754406
,,,,,,,3821,11646.330266,3524.058319,11759.059007,2995.193729,9021.086015,2558.200256,2638.429020,15660.409133,4818.902256,2127.717063,96509.346188,16643.712468,2409.932209,53407.481702,65325.716852,38791.584484,22073.219753
,,,,,,,3822,11615.565388,3442.884854,11086.192132,2761.708555,9486.485278,2572.309231,2721.556999,15608.748863,5126.848303,2123.149541,96640.333270,18320.339082,2673.563851,50553.716058,68597.724264,37321.707984,22328.553821
,,,,,,,3823,11632.009697,3467.150304,11339.331940,2816.775397,10301.951588,2695.898396,2804.426483,15496.140634,5518.319982,2205.130927,100815.180944,19988.517579,2967.602578,47301.455274,71547.326952,36396.462333,22609.628710
,,,,,,,3824,11633.317447,3481.597754,11607.992004,2872.128838,10790.633481,2791.422143,2821.896972,15459.639590,5766.736600,2413.455699,102054.590748,21258.618054,3149.188922,47694.322805,73541.354374,37657.070169,22917.318029
,,,,,,,3825,11623.067104,3484.467380,11807.206450,2908.496004,11118.114763,2866.054002,2824.338936,15543.767225,5882.377864,2706.855569,101279.855274,22109.246105,3223.397739,52157.328103,75746.277435,40480.985773,23376.437801
,,,,,,,3826,11608.801660,3474.858712,11831.445021,2892.182559,11557.490485,2962.351652,2836.260169,15665.706713,5861.908994,2922.703180,99797.462209,22313.021497,3235.156079,58683.810383,77252.313874,42992.817626,23775.385341
