hydro_SE1,hydro_SE2,hydro_NO125,hydro_NO3,hydro_NO4
0.06085591296428571,0.09824145535714285,0.06085591296428571,0.06085591296428571,0.06085591296428571
0.06080680169642857,0.09812170903571428,0.06080680169642857,0.06080680169642857,0.06080680169642857
0.060757690428571424,0.09800196271428571,0.060757690428571424,0.060757690428571424,0.060757690428571424
0.06070857916071428,0.09788221639285714,0.06070857916071428,0.06070857916071428,0.06070857916071428
0.06065946789285714,0.09776247007142858,0.06065946789285714,0.06065946789285714,0.06065946789285714
0.06061035662499999,0.09764272375,0.06061035662499999,0.06061035662499999,0.06061035662499999
0.06056124535714286,0.09752297742857143,0.06056124535714286,0.06056124535714286,0.06056124535714286
0.06051213408928571,0.09740323110714286,0.06051213408928571,0.06051213408928571,0.06051213408928571
0.06046302282142857,0.09728348478571429,0.06046302282142857,0.06046302282142857,0.06046302282142857
0.060413911553571426,0.09716373846428572,0.060413911553571426,0.060413911553571426,0.060413911553571426
0.06036480028571428,0.09704399214285714,0.06036480028571428,0.06036480028571428,0.06036480028571428
0.06031568901785714,0.09692424582142857,0.06031568901785714,0.06031568901785714,0.06031568901785714
0.060266577749999994,0.0968044995,0.060266577749999994,0.060266577749999994,0.060266577749999994
0.06021746648214285,0.09668475317857143,0.06021746648214285,0.06021746648214285,0.06021746648214285
0.06016835521428571,0.09656500685714285,0.06016835521428571,0.06016835521428571,0.06016835521428571
0.06011924394642857,0.09644526053571428,0.06011924394642857,0.06011924394642857,0.06011924394642857
0.060070132678571427,0.09632551421428572,0.060070132678571427,0.060070132678571427,0.060070132678571427
0.06002102141071428,0.09620576789285715,0.06002102141071428,0.06002102141071428,0.06002102141071428
0.05997191014285714,0.09608602157142856,0.05997191014285714,0.05997191014285714,0.05997191014285714
0.059922798874999995,0.09596627525,0.059922798874999995,0.059922798874999995,0.059922798874999995
0.05987368760714285,0.09584652892857143,0.05987368760714285,0.05987368760714285,0.05987368760714285
0.05982457633928571,0.09572678260714286,0.05982457633928571,0.05982457633928571,0.05982457633928571
0.05977546507142857,0.09560703628571429,0.05977546507142857,0.05977546507142857,0.05977546507142857
0.05972635380357143,0.09548728996428571,0.05972635380357143,0.05972635380357143,0.05972635380357143
0.059677242535714284,0.09536754364285714,0.059677242535714284,0.059677242535714284,0.059677242535714284
0.05962813126785714,0.09524779732142857,0.05962813126785714,0.05962813126785714,0.05962813126785714
0.059579019999999996,0.095128051,0.059579019999999996,0.059579019999999996,0.059579019999999996
0.05952990873214285,0.09500830467857142,0.05952990873214285,0.05952990873214285,0.05952990873214285
0.05948079746428571,0.09488855835714285,0.05948079746428571,0.05948079746428571,0.05948079746428571
0.059431686196428565,0.09476881203571429,0.059431686196428565,0.059431686196428565,0.059431686196428565
0.05938257492857142,0.09464906571428572,0.05938257492857142,0.05938257492857142,0.05938257492857142
0.059333463660714285,0.09452931939285714,0.059333463660714285,0.059333463660714285,0.059333463660714285
0.05928435239285714,0.09440957307142857,0.05928435239285714,0.05928435239285714,0.05928435239285714
0.059235241125,0.09428982675,0.059235241125,0.059235241125,0.059235241125
0.059186129857142854,0.09417008042857143,0.059186129857142854,0.059186129857142854,0.059186129857142854
0.05913701858928571,0.09405033410714286,0.05913701858928571,0.05913701858928571,0.05913701858928571
0.059087907321428566,0.09393058778571428,0.059087907321428566,0.059087907321428566,0.059087907321428566
0.05903879605357142,0.09381084146428571,0.05903879605357142,0.05903879605357142,0.05903879605357142
0.058989684785714286,0.09369109514285714,0.058989684785714286,0.058989684785714286,0.058989684785714286
0.05894057351785714,0.09357134882142858,0.05894057351785714,0.05894057351785714,0.05894057351785714
0.05889146225,0.09345160250000001,0.05889146225,0.05889146225,0.05889146225
0.058842350982142855,0.09333185617857143,0.058842350982142855,0.058842350982142855,0.058842350982142855
0.05879323971428571,0.09321210985714286,0.05879323971428571,0.05879323971428571,0.05879323971428571
0.05874412844642857,0.09309236353571429,0.05874412844642857,0.05874412844642857,0.05874412844642857
0.058695017178571424,0.09297261721428571,0.058695017178571424,0.058695017178571424,0.058695017178571424
0.05864590591071428,0.09285287089285714,0.05864590591071428,0.05864590591071428,0.05864590591071428
0.058596794642857136,0.09273312457142857,0.058596794642857136,0.058596794642857136,0.058596794642857136
0.058547683375,0.09261337825,0.058547683375,0.058547683375,0.058547683375
0.058498572107142856,0.09249363192857143,0.058498572107142856,0.058498572107142856,0.058498572107142856
0.05844946083928571,0.09237388560714285,0.05844946083928571,0.05844946083928571,0.05844946083928571
0.05840034957142857,0.09225413928571428,0.05840034957142857,0.05840034957142857,0.05840034957142857
0.058351238303571425,0.09213439296428572,0.058351238303571425,0.058351238303571425,0.058351238303571425
0.05830212703571428,0.09201464664285715,0.05830212703571428,0.05830212703571428,0.05830212703571428
0.05825301576785714,0.09189490032142858,0.05825301576785714,0.05825301576785714,0.05825301576785714
0.0582039045,0.091775154,0.0582039045,0.0582039045,0.0582039045
0.05815479323214286,0.09165540767857143,0.05815479323214286,0.05815479323214286,0.05815479323214286
0.05810568196428571,0.09153566135714286,0.05810568196428571,0.05810568196428571,0.05810568196428571
0.05805657069642857,0.09141591503571428,0.05805657069642857,0.05805657069642857,0.05805657069642857
0.058007459428571426,0.09129616871428572,0.058007459428571426,0.058007459428571426,0.058007459428571426
0.05795834816071428,0.09117642239285714,0.05795834816071428,0.05795834816071428,0.05795834816071428
0.05790923689285714,0.09105667607142857,0.05790923689285714,0.05790923689285714,0.05790923689285714
0.057860125624999995,0.09093692975,0.057860125624999995,0.057860125624999995,0.057860125624999995
0.05781101435714285,0.09081718342857142,0.05781101435714285,0.05781101435714285,0.05781101435714285
0.057761903089285714,0.09069743710714286,0.057761903089285714,0.057761903089285714,0.057761903089285714
0.05771279182142857,0.09057769078571429,0.05771279182142857,0.05771279182142857,0.05771279182142857
0.05766368055357143,0.09045794446428572,0.05766368055357143,0.05766368055357143,0.05766368055357143
0.05761456928571428,0.09033819814285715,0.05761456928571428,0.05761456928571428,0.05761456928571428
0.05756545801785714,0.09021845182142857,0.05756545801785714,0.05756545801785714,0.05756545801785714
0.057516346749999996,0.0900987055,0.057516346749999996,0.057516346749999996,0.057516346749999996
0.05746723548214285,0.08997895917857143,0.05746723548214285,0.05746723548214285,0.05746723548214285
0.057418124214285715,0.08985921285714286,0.057418124214285715,0.057418124214285715,0.057418124214285715
0.05736901294642857,0.0897394665357143,0.05736901294642857,0.05736901294642857,0.05736901294642857
0.05731990167857143,0.08961972021428571,0.05731990167857143,0.05731990167857143,0.05731990167857143
0.057270790410714284,0.08949997389285715,0.057270790410714284,0.057270790410714284,0.057270790410714284
0.05722167914285714,0.08938022757142858,0.05722167914285714,0.05722167914285714,0.05722167914285714
0.057172567875,0.08926048125,0.057172567875,0.057172567875,0.057172567875
0.05712345660714285,0.08914073492857143,0.05712345660714285,0.05712345660714285,0.05712345660714285
0.05707434533928571,0.08902098860714286,0.05707434533928571,0.05707434533928571,0.05707434533928571
0.057025234071428565,0.08890124228571429,0.057025234071428565,0.057025234071428565,0.057025234071428565
0.05697612280357142,0.08878149596428572,0.05697612280357142,0.05697612280357142,0.05697612280357142
0.056927011535714285,0.08866174964285714,0.056927011535714285,0.056927011535714285,0.056927011535714285
0.05687790026785714,0.08854200332142857,0.05687790026785714,0.05687790026785714,0.05687790026785714
0.056828789,0.088422257,0.056828789,0.056828789,0.056828789
0.056753090065476186,0.08830708121428572,0.056753090065476186,0.056753090065476186,0.056753090065476186
0.05667739113095238,0.08819190542857143,0.05667739113095238,0.05667739113095238,0.05667739113095238
0.05660169219642857,0.08807672964285715,0.05660169219642857,0.05660169219642857,0.05660169219642857
0.05652599326190476,0.08796155385714285,0.05652599326190476,0.05652599326190476,0.05652599326190476
0.05645029432738095,0.08784637807142857,0.05645029432738095,0.05645029432738095,0.05645029432738095
0.05637459539285714,0.0877312022857143,0.05637459539285714,0.05637459539285714,0.05637459539285714
0.05629889645833333,0.0876160265,0.05629889645833333,0.05629889645833333,0.05629889645833333
0.05622319752380952,0.08750085071428572,0.05622319752380952,0.05622319752380952,0.05622319752380952
0.056147498589285715,0.08738567492857144,0.056147498589285715,0.056147498589285715,0.056147498589285715
0.0560717996547619,0.08727049914285714,0.0560717996547619,0.0560717996547619,0.0560717996547619
0.05599610072023809,0.08715532335714286,0.05599610072023809,0.05599610072023809,0.05599610072023809
0.05592040178571428,0.08704014757142857,0.05592040178571428,0.05592040178571428,0.05592040178571428
0.055844702851190475,0.08692497178571429,0.055844702851190475,0.055844702851190475,0.055844702851190475
0.055769003916666664,0.08680979600000001,0.055769003916666664,0.055769003916666664,0.055769003916666664
0.05569330498214285,0.08669462021428571,0.05569330498214285,0.05569330498214285,0.05569330498214285
0.05561760604761905,0.08657944442857143,0.05561760604761905,0.05561760604761905,0.05561760604761905
0.055541907113095236,0.08646426864285715,0.055541907113095236,0.055541907113095236,0.055541907113095236
0.055466208178571424,0.08634909285714286,0.055466208178571424,0.055466208178571424,0.055466208178571424
0.05539050924404762,0.08623391707142858,0.05539050924404762,0.05539050924404762,0.05539050924404762
0.05531481030952381,0.08611874128571428,0.05531481030952381,0.05531481030952381,0.05531481030952381
0.055239111375,0.0860035655,0.055239111375,0.055239111375,0.055239111375
0.055163412440476185,0.08588838971428572,0.055163412440476185,0.055163412440476185,0.055163412440476185
0.05508771350595238,0.08577321392857143,0.05508771350595238,0.05508771350595238,0.05508771350595238
0.05501201457142857,0.08565803814285715,0.05501201457142857,0.05501201457142857,0.05501201457142857
0.05493631563690476,0.08554286235714285,0.05493631563690476,0.05493631563690476,0.05493631563690476
0.05486061670238095,0.08542768657142857,0.05486061670238095,0.05486061670238095,0.05486061670238095
0.05478491776785714,0.0853125107857143,0.05478491776785714,0.05478491776785714,0.05478491776785714
0.05470921883333333,0.085197335,0.05470921883333333,0.05470921883333333,0.05470921883333333
0.05463351989880952,0.08508215921428572,0.05463351989880952,0.05463351989880952,0.05463351989880952
0.054557820964285714,0.08496698342857144,0.054557820964285714,0.054557820964285714,0.054557820964285714
0.0544821220297619,0.08485180764285714,0.0544821220297619,0.0544821220297619,0.0544821220297619
0.05440642309523809,0.08473663185714286,0.05440642309523809,0.05440642309523809,0.05440642309523809
0.054330724160714286,0.08462145607142857,0.054330724160714286,0.054330724160714286,0.054330724160714286
0.054255025226190474,0.08450628028571429,0.054255025226190474,0.054255025226190474,0.054255025226190474
0.05417932629166666,0.08439110450000001,0.05417932629166666,0.05417932629166666,0.05417932629166666
0.05410362735714286,0.08427592871428571,0.05410362735714286,0.05410362735714286,0.05410362735714286
0.05402792842261905,0.08416075292857143,0.05402792842261905,0.05402792842261905,0.05402792842261905
0.053952229488095235,0.08404557714285715,0.053952229488095235,0.053952229488095235,0.053952229488095235
0.053876530553571424,0.08393040135714286,0.053876530553571424,0.053876530553571424,0.053876530553571424
0.05380083161904762,0.08381522557142858,0.05380083161904762,0.05380083161904762,0.05380083161904762
0.05372513268452381,0.08370004978571428,0.05372513268452381,0.05372513268452381,0.05372513268452381
0.053649433749999996,0.083584874,0.053649433749999996,0.053649433749999996,0.053649433749999996
0.053573734815476184,0.08346969821428572,0.053573734815476184,0.053573734815476184,0.053573734815476184
0.05349803588095238,0.08335452242857143,0.05349803588095238,0.05349803588095238,0.05349803588095238
0.05342233694642857,0.08323934664285715,0.05342233694642857,0.05342233694642857,0.05342233694642857
0.05334663801190476,0.08312417085714285,0.05334663801190476,0.05334663801190476,0.05334663801190476
0.05327093907738095,0.08300899507142857,0.05327093907738095,0.05327093907738095,0.05327093907738095
0.05319524014285714,0.08289381928571429,0.05319524014285714,0.05319524014285714,0.05319524014285714
0.05311954120833333,0.0827786435,0.05311954120833333,0.05311954120833333,0.05311954120833333
0.053043842273809524,0.08266346771428572,0.053043842273809524,0.053043842273809524,0.053043842273809524
0.05296814333928571,0.08254829192857144,0.05296814333928571,0.05296814333928571,0.05296814333928571
0.0528924444047619,0.08243311614285714,0.0528924444047619,0.0528924444047619,0.0528924444047619
0.05281674547023809,0.08231794035714286,0.05281674547023809,0.05281674547023809,0.05281674547023809
0.052741046535714285,0.08220276457142857,0.052741046535714285,0.052741046535714285,0.052741046535714285
0.052665347601190474,0.08208758878571429,0.052665347601190474,0.052665347601190474,0.052665347601190474
0.05258964866666666,0.08197241300000001,0.05258964866666666,0.05258964866666666,0.05258964866666666
0.05251394973214286,0.08185723721428571,0.05251394973214286,0.05251394973214286,0.05251394973214286
0.052438250797619046,0.08174206142857143,0.052438250797619046,0.052438250797619046,0.052438250797619046
0.052362551863095234,0.08162688564285714,0.052362551863095234,0.052362551863095234,0.052362551863095234
0.05228685292857142,0.08151170985714286,0.05228685292857142,0.05228685292857142,0.05228685292857142
0.05221115399404762,0.08139653407142858,0.05221115399404762,0.05221115399404762,0.05221115399404762
0.05213545505952381,0.08128135828571428,0.05213545505952381,0.05213545505952381,0.05213545505952381
0.052059756124999995,0.0811661825,0.052059756124999995,0.052059756124999995,0.052059756124999995
0.05198405719047619,0.08105100671428572,0.05198405719047619,0.05198405719047619,0.05198405719047619
0.05190835825595238,0.08093583092857143,0.05190835825595238,0.05190835825595238,0.05190835825595238
0.05183265932142857,0.08082065514285715,0.05183265932142857,0.05183265932142857,0.05183265932142857
0.05175696038690476,0.08070547935714287,0.05175696038690476,0.05175696038690476,0.05175696038690476
0.05168126145238095,0.08059030357142857,0.05168126145238095,0.05168126145238095,0.05168126145238095
0.05160556251785714,0.08047512778571429,0.05160556251785714,0.05160556251785714,0.05160556251785714
0.05152986358333333,0.080359952,0.05152986358333333,0.05152986358333333,0.05152986358333333
0.051454164648809524,0.08024477621428572,0.051454164648809524,0.051454164648809524,0.051454164648809524
0.05137846571428571,0.08012960042857144,0.05137846571428571,0.05137846571428571,0.05137846571428571
0.0513027667797619,0.08001442464285714,0.0513027667797619,0.0513027667797619,0.0513027667797619
0.05122706784523809,0.07989924885714286,0.05122706784523809,0.05122706784523809,0.05122706784523809
0.051151368910714284,0.07978407307142857,0.051151368910714284,0.051151368910714284,0.051151368910714284
0.05107566997619047,0.07966889728571429,0.05107566997619047,0.05107566997619047,0.05107566997619047
0.05099997104166666,0.07955372150000001,0.05099997104166666,0.05099997104166666,0.05099997104166666
0.05092427210714286,0.07943854571428571,0.05092427210714286,0.05092427210714286,0.05092427210714286
0.050848573172619045,0.07932336992857143,0.050848573172619045,0.050848573172619045,0.050848573172619045
0.050772874238095234,0.07920819414285715,0.050772874238095234,0.050772874238095234,0.050772874238095234
0.05069717530357143,0.07909301835714286,0.05069717530357143,0.05069717530357143,0.05069717530357143
0.05062147636904762,0.07897784257142858,0.05062147636904762,0.05062147636904762,0.05062147636904762
0.050545777434523806,0.07886266678571428,0.050545777434523806,0.050545777434523806,0.050545777434523806
0.0504700785,0.078747491,0.0504700785,0.0504700785,0.0504700785
0.05039437956547619,0.07863231521428572,0.05039437956547619,0.05039437956547619,0.05039437956547619
0.05031868063095238,0.07851713942857143,0.05031868063095238,0.05031868063095238,0.05031868063095238
0.05024298169642857,0.07840196364285715,0.05024298169642857,0.05024298169642857,0.05024298169642857
0.05016728276190476,0.07828678785714285,0.05016728276190476,0.05016728276190476,0.05016728276190476
0.05009158382738095,0.07817161207142857,0.05009158382738095,0.05009158382738095,0.05009158382738095
0.05001588489285714,0.07805643628571429,0.05001588489285714,0.05001588489285714,0.05001588489285714
0.04994018595833333,0.0779412605,0.04994018595833333,0.04994018595833333,0.04994018595833333
0.04986448702380952,0.07782608471428572,0.04986448702380952,0.04986448702380952,0.04986448702380952
0.04978878808928571,0.07771090892857144,0.04978878808928571,0.04978878808928571,0.04978878808928571
0.0497130891547619,0.07759573314285714,0.0497130891547619,0.0497130891547619,0.0497130891547619
0.049637390220238095,0.07748055735714286,0.049637390220238095,0.049637390220238095,0.049637390220238095
0.049561691285714284,0.07736538157142858,0.049561691285714284,0.049561691285714284,0.049561691285714284
0.04948599235119047,0.07725020578571429,0.04948599235119047,0.04948599235119047,0.04948599235119047
0.04941029341666667,0.07713503000000001,0.04941029341666667,0.04941029341666667,0.04941029341666667
0.049334594482142856,0.07701985421428571,0.049334594482142856,0.049334594482142856,0.049334594482142856
0.049258895547619044,0.07690467842857143,0.049258895547619044,0.049258895547619044,0.049258895547619044
0.04918319661309523,0.07678950264285714,0.04918319661309523,0.04918319661309523,0.04918319661309523
0.04910749767857143,0.07667432685714286,0.04910749767857143,0.04910749767857143,0.04910749767857143
0.04903179874404762,0.07655915107142858,0.04903179874404762,0.04903179874404762,0.04903179874404762
0.048956099809523805,0.07644397528571428,0.048956099809523805,0.048956099809523805,0.048956099809523805
0.048880400874999994,0.0763287995,0.048880400874999994,0.048880400874999994,0.048880400874999994
0.04880470194047619,0.07621362371428572,0.04880470194047619,0.04880470194047619,0.04880470194047619
0.04872900300595238,0.07609844792857143,0.04872900300595238,0.04872900300595238,0.04872900300595238
0.048653304071428566,0.07598327214285715,0.048653304071428566,0.048653304071428566,0.048653304071428566
0.04857760513690476,0.07586809635714287,0.04857760513690476,0.04857760513690476,0.04857760513690476
0.04850190620238095,0.07575292057142857,0.04850190620238095,0.04850190620238095,0.04850190620238095
0.04842620726785714,0.07563774478571429,0.04842620726785714,0.04842620726785714,0.04842620726785714
0.048350508333333334,0.075522569,0.048350508333333334,0.048350508333333334,0.048350508333333334
0.04827480939880952,0.07540739321428572,0.04827480939880952,0.04827480939880952,0.04827480939880952
0.04819911046428571,0.07529221742857144,0.04819911046428571,0.04819911046428571,0.04819911046428571
0.048123411529761906,0.07517704164285714,0.048123411529761906,0.048123411529761906,0.048123411529761906
0.048047712595238094,0.07506186585714286,0.048047712595238094,0.048047712595238094,0.048047712595238094
0.04797201366071428,0.07494669007142857,0.04797201366071428,0.04797201366071428,0.04797201366071428
0.04789631472619047,0.07483151428571429,0.04789631472619047,0.04789631472619047,0.04789631472619047
0.04782061579166667,0.0747163385,0.04782061579166667,0.04782061579166667,0.04782061579166667
0.047744916857142855,0.07460116271428571,0.047744916857142855,0.047744916857142855,0.047744916857142855
0.047669217922619044,0.07448598692857143,0.047669217922619044,0.047669217922619044,0.047669217922619044
0.04759351898809523,0.07437081114285715,0.04759351898809523,0.04759351898809523,0.04759351898809523
0.04751782005357143,0.07425563535714286,0.04751782005357143,0.04751782005357143,0.04751782005357143
0.047442121119047616,0.07414045957142858,0.047442121119047616,0.047442121119047616,0.047442121119047616
0.047366422184523804,0.07402528378571428,0.047366422184523804,0.047366422184523804,0.047366422184523804
0.04729072325,0.073910108,0.04729072325,0.04729072325,0.04729072325
0.04721502431547619,0.07379493221428572,0.04721502431547619,0.04721502431547619,0.04721502431547619
0.04713932538095238,0.07367975642857143,0.04713932538095238,0.04713932538095238,0.04713932538095238
0.04706362644642857,0.07356458064285715,0.04706362644642857,0.04706362644642857,0.04706362644642857
0.04698792751190476,0.07344940485714285,0.04698792751190476,0.04698792751190476,0.04698792751190476
0.04691222857738095,0.07333422907142857,0.04691222857738095,0.04691222857738095,0.04691222857738095
0.046836529642857144,0.07321905328571429,0.046836529642857144,0.046836529642857144,0.046836529642857144
0.04676083070833333,0.0731038775,0.04676083070833333,0.04676083070833333,0.04676083070833333
0.04668513177380952,0.07298870171428572,0.04668513177380952,0.04668513177380952,0.04668513177380952
0.04660943283928571,0.07287352592857144,0.04660943283928571,0.04660943283928571,0.04660943283928571
0.0465337339047619,0.07275835014285714,0.0465337339047619,0.0465337339047619,0.0465337339047619
0.046458034970238093,0.07264317435714286,0.046458034970238093,0.046458034970238093,0.046458034970238093
0.04638233603571428,0.07252799857142858,0.04638233603571428,0.04638233603571428,0.04638233603571428
0.04630663710119047,0.07241282278571429,0.04630663710119047,0.04630663710119047,0.04630663710119047
0.046230938166666666,0.072297647,0.046230938166666666,0.046230938166666666,0.046230938166666666
0.046155239232142854,0.07218247121428571,0.046155239232142854,0.046155239232142854,0.046155239232142854
0.04607954029761904,0.07206729542857143,0.04607954029761904,0.04607954029761904,0.04607954029761904
0.04600384136309524,0.07195211964285714,0.04600384136309524,0.04600384136309524,0.04600384136309524
0.04592814242857143,0.07183694385714286,0.04592814242857143,0.04592814242857143,0.04592814242857143
0.045852443494047615,0.07172176807142858,0.045852443494047615,0.045852443494047615,0.045852443494047615
0.04577674455952381,0.07160659228571428,0.04577674455952381,0.04577674455952381,0.04577674455952381
0.045701045625,0.0714914165,0.045701045625,0.045701045625,0.045701045625
0.04562534669047619,0.07137624071428572,0.04562534669047619,0.04562534669047619,0.04562534669047619
0.045549647755952376,0.07126106492857143,0.045549647755952376,0.045549647755952376,0.045549647755952376
0.04547394882142857,0.07114588914285715,0.04547394882142857,0.04547394882142857,0.04547394882142857
0.04539824988690476,0.07103071335714287,0.04539824988690476,0.04539824988690476,0.04539824988690476
0.04532255095238095,0.07091553757142857,0.04532255095238095,0.04532255095238095,0.04532255095238095
0.045246852017857137,0.07080036178571429,0.045246852017857137,0.045246852017857137,0.045246852017857137
0.04517115308333333,0.070685186,0.04517115308333333,0.04517115308333333,0.04517115308333333
0.04509545414880952,0.07057001021428572,0.04509545414880952,0.04509545414880952,0.04509545414880952
0.04501975521428571,0.07045483442857142,0.04501975521428571,0.04501975521428571,0.04501975521428571
0.044944056279761904,0.07033965864285714,0.044944056279761904,0.044944056279761904,0.044944056279761904
0.04486835734523809,0.07022448285714286,0.04486835734523809,0.04486835734523809,0.04486835734523809
0.04479265841071428,0.07010930707142857,0.04479265841071428,0.04479265841071428,0.04479265841071428
0.044716959476190477,0.06999413128571429,0.044716959476190477,0.044716959476190477,0.044716959476190477
0.044641260541666665,0.0698789555,0.044641260541666665,0.044641260541666665,0.044641260541666665
0.04456556160714285,0.06976377971428571,0.04456556160714285,0.04456556160714285,0.04456556160714285
0.04448986267261905,0.06964860392857143,0.04448986267261905,0.04448986267261905,0.04448986267261905
0.04441416373809524,0.06953342814285715,0.04441416373809524,0.04441416373809524,0.04441416373809524
0.044338464803571426,0.06941825235714286,0.044338464803571426,0.044338464803571426,0.044338464803571426
0.044262765869047614,0.06930307657142858,0.044262765869047614,0.044262765869047614,0.044262765869047614
0.0441870669345238,0.0691879007857143,0.0441870669345238,0.0441870669345238,0.0441870669345238
0.044111368,0.069072725,0.044111368,0.044111368,0.044111368
0.044088076970238095,0.068947939375,0.044088076970238095,0.044088076970238095,0.044088076970238095
0.044064785940476185,0.06882315375,0.044064785940476185,0.044064785940476185,0.044064785940476185
0.04404149491071428,0.068698368125,0.04404149491071428,0.04404149491071428,0.04404149491071428
0.04401820388095238,0.06857358250000001,0.04401820388095238,0.04401820388095238,0.04401820388095238
0.043994912851190476,0.068448796875,0.043994912851190476,0.043994912851190476,0.043994912851190476
0.043971621821428566,0.06832401125,0.043971621821428566,0.043971621821428566,0.043971621821428566
0.043948330791666664,0.068199225625,0.043948330791666664,0.043948330791666664,0.043948330791666664
0.04392503976190476,0.06807444,0.04392503976190476,0.04392503976190476,0.04392503976190476
0.04390174873214286,0.067949654375,0.04390174873214286,0.04390174873214286,0.04390174873214286
0.04387845770238095,0.06782486875,0.04387845770238095,0.04387845770238095,0.04387845770238095
0.043855166672619045,0.067700083125,0.043855166672619045,0.043855166672619045,0.043855166672619045
0.04383187564285714,0.0675752975,0.04383187564285714,0.04383187564285714,0.04383187564285714
0.04380858461309524,0.06745051187500001,0.04380858461309524,0.04380858461309524,0.04380858461309524
0.04378529358333333,0.06732572625,0.04378529358333333,0.04378529358333333,0.04378529358333333
0.043762002553571426,0.067200940625,0.043762002553571426,0.043762002553571426,0.043762002553571426
0.04373871152380952,0.067076155,0.04373871152380952,0.04373871152380952,0.04373871152380952
0.04371542049404762,0.066951369375,0.04371542049404762,0.04371542049404762,0.04371542049404762
0.04369212946428571,0.06682658375,0.04369212946428571,0.04369212946428571,0.04369212946428571
0.04366883843452381,0.066701798125,0.04366883843452381,0.04366883843452381,0.04366883843452381
0.043645547404761904,0.0665770125,0.043645547404761904,0.043645547404761904,0.043645547404761904
0.043622256375,0.066452226875,0.043622256375,0.043622256375,0.043622256375
0.04359896534523809,0.06632744125000001,0.04359896534523809,0.04359896534523809,0.04359896534523809
0.04357567431547619,0.066202655625,0.04357567431547619,0.04357567431547619,0.04357567431547619
0.043552383285714286,0.06607787,0.043552383285714286,0.043552383285714286,0.043552383285714286
0.043529092255952376,0.065953084375,0.043529092255952376,0.043529092255952376,0.043529092255952376
0.04350580122619047,0.06582829875,0.04350580122619047,0.04350580122619047,0.04350580122619047
0.04348251019642857,0.065703513125,0.04348251019642857,0.04348251019642857,0.04348251019642857
0.04345921916666667,0.0655787275,0.04345921916666667,0.04345921916666667,0.04345921916666667
0.04343592813690476,0.065453941875,0.04343592813690476,0.04343592813690476,0.04343592813690476
0.043412637107142854,0.06532915625,0.043412637107142854,0.043412637107142854,0.043412637107142854
0.04338934607738095,0.06520437062500001,0.04338934607738095,0.04338934607738095,0.04338934607738095
0.04336605504761905,0.065079585,0.04336605504761905,0.04336605504761905,0.04336605504761905
0.04334276401785714,0.064954799375,0.04334276401785714,0.04334276401785714,0.04334276401785714
0.043319472988095235,0.06483001375,0.043319472988095235,0.043319472988095235,0.043319472988095235
0.04329618195833333,0.064705228125,0.04329618195833333,0.04329618195833333,0.04329618195833333
0.04327289092857143,0.0645804425,0.04327289092857143,0.04327289092857143,0.04327289092857143
0.04324959989880952,0.064455656875,0.04324959989880952,0.04324959989880952,0.04324959989880952
0.04322630886904762,0.06433087125,0.04322630886904762,0.04322630886904762,0.04322630886904762
0.043203017839285714,0.064206085625,0.043203017839285714,0.043203017839285714,0.043203017839285714
0.04317972680952381,0.06408130000000001,0.04317972680952381,0.04317972680952381,0.04317972680952381
0.0431564357797619,0.063956514375,0.0431564357797619,0.0431564357797619,0.0431564357797619
0.04313314475,0.06383172875,0.04313314475,0.04313314475,0.04313314475
0.043109853720238095,0.063706943125,0.043109853720238095,0.043109853720238095,0.043109853720238095
0.043086562690476185,0.0635821575,0.043086562690476185,0.043086562690476185,0.043086562690476185
0.04306327166071428,0.063457371875,0.04306327166071428,0.04306327166071428,0.04306327166071428
0.04303998063095238,0.06333258625,0.04303998063095238,0.04303998063095238,0.04303998063095238
0.043016689601190476,0.063207800625,0.043016689601190476,0.043016689601190476,0.043016689601190476
0.042993398571428566,0.063083015,0.042993398571428566,0.042993398571428566,0.042993398571428566
0.04297010754166666,0.062958229375,0.04297010754166666,0.04297010754166666,0.04297010754166666
0.04294681651190476,0.06283344375,0.04294681651190476,0.04294681651190476,0.04294681651190476
0.04292352548214286,0.062708658125,0.04292352548214286,0.04292352548214286,0.04292352548214286
0.04290023445238095,0.0625838725,0.04290023445238095,0.04290023445238095,0.04290023445238095
0.042876943422619045,0.062459086875,0.042876943422619045,0.042876943422619045,0.042876943422619045
0.04285365239285714,0.06233430125,0.04285365239285714,0.04285365239285714,0.04285365239285714
0.04283036136309524,0.062209515625,0.04283036136309524,0.04283036136309524,0.04283036136309524
0.04280707033333333,0.06208473,0.04280707033333333,0.04280707033333333,0.04280707033333333
0.042783779303571426,0.061959944375,0.042783779303571426,0.042783779303571426,0.042783779303571426
0.04276048827380952,0.06183515875,0.04276048827380952,0.04276048827380952,0.04276048827380952
0.04273719724404762,0.061710373125,0.04273719724404762,0.04273719724404762,0.04273719724404762
0.04271390621428571,0.0615855875,0.04271390621428571,0.04271390621428571,0.04271390621428571
0.04269061518452381,0.061460801875,0.04269061518452381,0.04269061518452381,0.04269061518452381
0.042667324154761904,0.06133601625,0.042667324154761904,0.042667324154761904,0.042667324154761904
0.042644033124999994,0.061211230625,0.042644033124999994,0.042644033124999994,0.042644033124999994
0.04262074209523809,0.061086445,0.04262074209523809,0.04262074209523809,0.04262074209523809
0.04259745106547619,0.060961659375,0.04259745106547619,0.04259745106547619,0.04259745106547619
0.042574160035714285,0.06083687375,0.042574160035714285,0.042574160035714285,0.042574160035714285
