Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,3518,11559.429856,3577.927276,12106.977327,2942.694744,11906.957968,3012.397024,2922.634921,15631.883448,5507.463390,3254.037208,96381.950031,17717.683113,3091.659276,62714.383936,77699.919556,42435.827403,23675.983907
,,,,,,,3519,11554.662441,3572.384650,12005.557426,2909.859834,11884.873171,3015.116393,2935.332902,15587.939833,5543.094129,3195.768594,95231.438080,17470.372107,3028.647869,61237.502708,75641.920993,42147.548580,23614.989230
,,,,,,,3520,11560.790723,3582.038887,12014.406981,2917.472537,11943.164850,3032.170076,2945.907804,15617.863700,5860.749351,3136.128431,95667.668392,17381.026654,3011.638150,60657.397785,74877.013799,41573.828803,24014.825187
,,,,,,,3521,11572.480970,3595.923566,12087.454476,2961.484026,11847.968255,3038.146226,2957.841998,15714.270911,5967.353652,3104.532321,98210.945437,17490.077578,3037.462727,60326.557326,74638.016554,41113.170554,24610.753846
,,,,,,,3522,11603.177137,3641.527680,12393.225748,3084.423904,11480.483888,3011.921550,2965.325468,15775.313614,5824.248772,3266.276210,102989.443724,17801.829660,3090.896178,60935.068807,76199.721705,40814.744894,24777.571887
,,,,,,,3523,11628.431798,3681.819831,12754.545721,3222.117029,11051.208657,2974.662498,2959.592373,15885.993061,5697.068356,3383.262917,106434.652714,18146.927033,3128.442245,63655.554021,77417.296934,40880.975592,25131.307262
,,,,,,,3524,11635.938479,3700.407467,13026.292332,3314.842702,10767.431996,2941.003214,2958.690430,16168.021605,5598.088277,3317.769364,106301.966655,18315.561366,3112.622077,66107.816010,76668.328297,41872.894540,25339.012385
,,,,,,,3525,11643.557990,3718.999341,13287.065970,3390.752983,10665.025263,2916.289527,2945.094982,16401.273766,5466.312955,3228.999966,105681.307196,18858.663557,2977.777179,68556.139858,77530.186429,43599.774999,25228.277640
,,,,,,,3526,11685.636508,3801.290019,14064.290450,3651.950692,10542.297633,2894.759863,2921.684138,16333.340841,5228.985850,3152.740874,107852.179110,18147.815471,2819.753808,70606.123752,80463.073321,44766.189271,24428.804878
,,,,,,,3527,11673.059839,3767.847666,13885.028703,3590.720972,10293.635369,2870.413907,2889.279634,16365.901705,4994.852921,3007.985813,103942.918416,16767.424256,2612.324554,71848.339416,82773.478117,45057.793660,23934.453148
,,,,,,,3528,11773.383901,3962.534409,15479.178840,4145.896301,10067.122614,2850.237579,2866.995465,16373.164167,4862.092588,2796.176797,111499.104677,15943.347790,2476.849121,70143.853625,79134.412287,45133.549004,23424.788375
,,,,,,,3529,11770.550325,3966.584586,15417.165990,4133.763422,9840.264482,3063.479743,2919.897786,16558.534509,4809.778145,2360.900292,114298.222921,15434.308354,2413.875767,67645.570985,79342.337980,45161.640860,23566.669266
,,,,,,,3530,11765.436237,3953.019770,15296.425336,4097.897369,9799.815614,3049.621797,2903.745524,16495.342487,4816.951230,2233.787972,114356.863403,15224.065450,2334.147558,63092.248139,76911.064669,43974.367716,23352.801834
,,,,,,,3531,11750.924717,3927.587550,15053.096296,4022.569328,9843.540136,3066.041596,2912.174789,16444.969548,4872.561789,2180.259539,114338.016857,15095.113179,2351.654626,60138.032871,73846.643237,42585.487263,23122.262165
,,,,,,,3532,11708.442194,3851.529124,14454.929315,3813.134170,10088.141358,3118.942611,2960.998844,16516.444363,5108.601266,2185.466964,113023.646449,14740.880133,2461.453738,56285.133156,70492.541971,41005.737820,22881.521173
,,,,,,,3533,11728.412540,3869.792173,14439.811756,3804.065066,10926.887522,3318.890198,3087.781021,16498.018889,5804.107515,2224.009197,120953.059770,15730.043287,2844.273320,51855.388243,68374.794636,39970.750308,23174.886991
,,,,,,,3534,11650.214168,3717.746509,13148.314224,3351.746679,12049.051241,3588.424934,3286.693296,16453.145769,6574.192980,2401.564684,118753.922957,19072.129398,3312.917070,49215.336361,71367.996218,39391.991385,24443.318298
,,,,,,,3535,11670.443705,3754.729407,13431.717422,3440.104611,12602.802500,3692.438988,3392.681019,16245.932121,6934.768547,2878.667376,122238.437773,21529.096078,3677.333671,46539.555499,74053.672439,39501.666556,25638.437570
,,,,,,,3536,11669.308270,3767.146559,13663.993278,3508.999026,12678.183187,3651.258056,3374.835566,16110.118441,7014.520827,3407.022222,122371.720174,22828.083528,3828.697555,48068.617436,75416.278105,41258.703038,26398.519272
,,,,,,,3537,11652.283953,3755.184219,13810.393516,3558.894037,12766.626863,3628.691992,3353.732600,16113.097026,7162.670667,3645.400508,120670.684749,23033.429458,3846.765818,53318.673374,76757.401277,44198.760743,26540.436157
,,,,,,,3538,11636.724203,3741.121463,13826.876266,3558.658425,13009.312566,3640.720023,3358.188295,16179.555001,7167.677443,3720.412533,118825.898345,23042.302080,3813.872242,58875.344842,77502.009717,46750.917032,26591.503117
,,,,,,,3539,11619.099868,3697.264434,13562.903699,3469.406860,13274.057563,3663.852120,3355.310355,16247.017592,7044.682635,3751.455509,115333.265601,23433.747265,3771.279234,62592.775650,79002.326814,48550.463679,26658.049308
,,,,,,,3540,11608.542516,3665.125557,13369.795660,3406.942144,13337.137803,3681.397422,3357.221119,16296.501747,7094.139273,3709.407884,113483.801749,23559.624919,3829.985337,64770.611054,80190.188049,49470.967468,26847.094471
,,,,,,,3541,11600.281554,3646.113186,13232.097905,3353.817720,13314.889300,3696.256668,3363.349577,16148.151237,6971.121505,3656.241128,111691.839788,23487.586188,3803.231558,63981.083501,78065.055090,49403.824121,26583.614239
,,,,,,,3542,11593.841923,3624.574826,13069.544280,3293.938415,13252.181053,3696.466847,3372.493891,16092.370992,6706.633500,3616.226444,109859.919958,23196.075853,3709.612756,63543.445706,77511.413757,49513.203004,26526.818705
,,,,,,,3543,11581.134418,3588.811487,12710.301537,3166.130454,13234.043463,3701.990595,3358.132070,15997.583463,6539.124564,3530.820307,107097.705376,22984.123958,3568.667180,61422.938551,75539.099649,48683.480370,26444.469335
,,,,,,,3544,11573.586111,3565.055591,12430.045296,3073.917326,13226.727521,3694.548267,3334.096332,15990.672307,6686.119279,3408.637902,105774.857818,22741.083254,3430.325928,60612.663877,74841.515953,48129.533889,26620.220546
,,,,,,,3545,11586.117842,3576.664187,12439.748879,3094.604193,13002.953375,3660.087774,3308.821603,16073.394132,6549.990890,3338.324905,107225.220928,22467.760436,3353.806278,60125.273541,74565.796801,47974.571668,26416.036875
,,,,,,,3546,11629.852475,3647.564803,12881.205632,3262.959148,12507.872630,3602.481946,3269.568458,16123.052002,6356.652273,3495.137236,111654.909231,22410.390458,3318.617737,60544.972481,76011.215907,48131.116045,26200.742209
,,,,,,,3547,11675.871991,3733.290243,13544.599384,3496.874503,12026.969184,3521.529650,3220.964089,16173.199862,6198.552557,3546.213181,115517.904239,22742.325493,3336.057442,61958.664352,77204.309864,48418.634277,26084.532323
,,,,,,,3548,11698.358386,3787.807706,14018.184944,3667.170191,11679.012255,3446.857916,3165.719020,16401.651542,6044.822247,3447.230565,115876.371173,22736.927775,3291.947336,63540.647686,76435.756208,49056.581682,26074.421123
,,,,,,,3549,11718.455049,3837.206245,14440.205476,3808.476727,11291.632762,3354.498835,3092.468926,16559.250491,5813.348416,3292.508997,115472.965373,22532.641995,3100.345241,66778.144451,77303.734658,49696.792533,25863.378645
,,,,,,,3550,11793.891240,3998.161371,15769.206206,4268.688954,10769.751582,3217.874648,3005.237659,16408.347706,5434.140871,3132.382646,119411.888542,21136.486428,2892.570374,69793.720270,80202.347769,49363.984123,25020.667443
,,,,,,,3551,11770.324514,3958.050809,15503.504082,4181.282620,10265.381502,3127.799621,2935.617978,16394.164076,5213.156637,2898.346936,114888.900424,19459.940195,2655.899485,71407.478944,82440.532811,48133.451790,24346.536946
,,,,,,,3552,11762.061193,3946.769469,15361.451652,4137.037861,9934.394828,3085.184885,2894.907936,16387.207492,5077.544344,2608.098846,113321.741469,18273.598062,2515.019364,69759.697057,78723.126910,47116.856037,23699.552906
,,,,,,,3553,11757.172853,3913.608361,15298.028765,4094.383198,9909.027489,3040.609763,2713.873548,16574.348575,5022.279200,2438.886507,111720.590917,17639.303149,2529.628160,70636.867680,78867.401294,45244.307544,23352.368084
,,,,,,,3554,11751.819269,3901.220977,15167.586495,4059.335398,9870.777560,3027.281653,2704.549909,16500.876107,5024.170147,2322.678180,111940.437821,17250.749541,2483.958612,66294.943780,76373.700738,43961.179219,23131.745658
,,,,,,,3555,11737.528962,3875.167816,14916.236279,3979.291166,9900.715540,3038.851120,2715.138718,16435.097602,5074.663063,2274.744619,112134.810512,17226.927746,2487.885976,63853.224639,73252.972379,42493.233458,22894.931128
,,,,,,,3556,11695.366990,3796.287297,14278.612109,3761.830739,10123.366108,3081.579799,2759.619354,16483.141487,5293.096669,2281.084169,111083.973450,16733.303518,2614.350343,60341.634551,69853.580759,40864.791611,22642.977188
,,,,,,,3557,11712.652336,3806.713738,14234.481872,3747.711941,10946.035461,3251.293972,2877.983920,16477.178653,5959.364700,2320.022630,119301.545532,17316.233376,2999.735244,56088.487703,67680.750561,39805.253024,22892.662353
,,,,,,,3558,11639.855442,3657.368781,12906.134293,3287.117494,12063.130616,3490.030286,3066.482976,16451.287547,6717.140504,2485.843190,116824.413441,20185.418456,3447.594682,53763.976936,70654.367125,39224.709760,24081.376404
,,,,,,,3559,11664.392409,3705.928552,13222.799382,3381.400599,12625.818898,3595.427770,3170.563574,16255.004435,7064.826357,2915.455032,120116.416011,22284.567700,3780.262937,52274.168226,73303.321437,39365.774615,25213.496962
,,,,,,,3560,11666.458436,3726.920166,13481.773784,3452.441993,12688.251340,3568.935717,3151.331792,16123.722052,7137.273920,3376.768073,119896.027670,23298.857548,3908.267828,56835.482896,74594.931413,41243.861388,25949.271456
,,,,,,,3561,11657.551984,3723.633535,13643.240626,3505.630450,12735.322376,3553.880667,3118.969802,16125.470863,7270.392072,3589.720183,117586.152745,23333.409021,3909.435198,64797.055787,75921.365822,44330.958660,26090.451930
,,,,,,,3562,11649.207958,3714.553968,13680.719634,3511.262786,12943.651218,3567.981529,3103.881794,16189.094885,7252.407399,3661.936926,115985.071746,23330.464462,3863.794782,69294.018086,76867.944760,46944.275328,26146.551736
,,,,,,,3563,11628.931931,3671.835357,13466.037661,3427.618524,13201.956091,3588.028035,3077.426246,16255.405958,7103.832955,3695.609376,112562.882068,23722.502863,3818.889537,71701.045828,78581.248928,48731.413130,26226.573680
,,,,,,,3564,11617.449094,3643.432315,13283.218486,3372.110757,13269.148251,3599.265630,3067.283710,16301.913656,7101.108261,3661.925520,110755.071456,23846.508478,3874.518926,73149.943934,79969.856597,49633.917207,26412.981426
,,,,,,,3565,11607.500572,3623.741069,13144.110694,3323.181472,13232.868542,3605.510344,3057.183912,16150.204045,6951.062571,3615.373844,109282.867994,23685.589417,3843.417874,72443.732534,77991.611272,49516.733809,26149.288433
,,,,,,,3566,11598.733058,3607.497620,12959.669712,3263.776335,13176.817315,3599.495245,3050.161734,16089.004782,6705.718200,3579.391525,107463.333758,23447.588215,3743.762397,72214.502607,77567.720684,49557.301890,26099.729368
,,,,,,,3567,11583.626301,3577.124969,12588.328641,3134.295564,13092.764542,3597.098526,3023.728542,15979.654097,6572.611849,3501.263966,104813.409180,23216.190680,3593.807221,70349.343934,75693.331665,48709.979643,26028.271874
,,,,,,,3568,11573.683182,3555.397882,12288.381014,3033.192031,12929.831801,3585.974958,3008.615091,15956.938170,6735.015811,3390.090920,103592.788331,22945.661805,3463.870307,69979.613429,75044.710515,48096.511257,26233.102571
,,,,,,,3569,11585.063777,3570.625402,12290.577602,3047.833981,12614.502622,3551.794103,3005.405272,16038.990957,6613.397190,3322.116155,105057.859334,22634.277303,3416.353073,69824.570984,74781.231998,47909.658074,26112.931464
,,,,,,,3570,11626.277098,3647.261680,12737.569338,3220.113085,12098.512569,3494.550315,3000.774699,16122.030441,6387.037769,3459.267954,109642.857542,22496.960918,3404.116692,71145.628750,76134.846333,48069.883021,25935.487077
,,,,,,,3571,11670.862086,3729.936675,13390.720669,3457.347848,11531.343811,3417.262411,2982.428559,16209.827776,6209.075183,3487.671681,113089.912000,22724.149637,3421.219282,72777.888828,77261.840854,48432.931646,25827.066208
,,,,,,,3572,11695.218914,3783.097559,13902.978836,3633.250588,11188.664322,3347.853076,2950.659652,16448.924226,6063.053537,3396.110057,113394.485872,22658.457232,3353.389476,74076.341069,76421.067445,49232.492358,25801.472486
,,,,,,,3573,11720.274787,3834.495925,14396.930522,3800.076597,10867.441297,3268.701227,2887.722331,16628.609349,5862.218567,3270.251561,112621.927339,22496.316643,3145.601363,75917.674402,77279.253386,50046.503681,25571.848744
,,,,,,,3574,11799.428067,3992.927407,15751.157534,4268.043582,10451.202014,3154.696677,2809.305331,16484.550596,5520.732394,3137.181920,116617.885551,21160.232494,2948.114723,77504.006817,80121.559570,49544.789509,24735.765830
,,,,,,,3575,11778.734247,3947.759015,15509.320949,4184.702062,10024.840675,3078.394491,2746.163498,16466.538947,5167.455414,2929.887759,112219.721172,19482.214386,2731.516850,77761.080650,82264.267649,48131.483847,24091.781856
,,,,,,,3576,11767.105585,3922.750013,15309.721321,4118.902372,9734.335721,3042.453582,2713.602574,16455.927610,5025.004119,2664.371532,110336.894179,18211.956213,2607.945592,74779.110704,78916.528962,47335.912571,23466.748312
,,,,,,,3577,11761.310945,3901.438487,15194.955935,4048.904920,9690.026486,2940.948877,2721.940417,16425.838959,4962.149498,2378.312589,109397.940652,17602.701597,2579.211576,70784.221564,78960.430129,44655.771090,23331.085316
,,,,,,,3578,11755.378129,3886.333515,15071.670366,4014.732599,9651.148752,2926.420209,2711.403997,16366.253982,4951.391981,2259.350265,109457.697072,17235.442202,2527.180641,66400.234035,76445.920492,43398.166496,23111.390753
,,,,,,,3579,11736.797495,3860.421660,14830.319509,3935.897350,9684.466525,2937.985523,2721.625627,16324.813296,4974.763129,2201.512459,109560.726007,17234.827435,2521.437607,63790.744799,73222.370789,41983.149546,22877.214391
,,,,,,,3580,11690.459650,3782.620581,14218.220801,3724.231775,9912.831138,2979.169698,2765.837066,16408.610547,5111.112318,2187.675823,108394.548099,16763.120266,2629.100769,60199.746041,69739.742842,40422.608594,22632.378132
,,,,,,,3581,11706.815073,3796.844049,14191.187903,3711.050972,10734.637747,3133.706568,2881.296623,16400.118054,5565.063052,2183.979401,116322.119308,17315.009064,2994.353915,55932.683423,67347.805255,39405.065757,22906.893017
,,,,,,,3582,11628.825122,3643.180911,12852.137612,3254.036829,11818.617483,3363.991826,3063.975472,16356.013081,6129.986459,2257.003986,114476.038719,20225.827010,3434.199410,53598.657998,70187.998884,38819.219790,24121.509468
,,,,,,,3583,11649.077103,3686.062955,13149.004799,3341.956895,12318.774328,3493.285197,3162.998393,16139.008326,6497.017392,2510.468288,117701.411002,22338.540568,3772.066584,52098.671366,72762.285315,39016.432970,25249.289824
,,,,,,,3584,11650.029153,3700.180488,13400.293973,3413.269277,12370.689504,3484.837733,3142.344998,15995.509591,6642.216924,2858.989252,117492.634156,23346.070818,3905.874023,56714.470863,74118.770663,41017.912840,25973.035583
,,,,,,,3585,11632.101795,3689.519006,13568.411573,3462.476358,12449.547631,3469.229870,3112.789546,15993.412291,6773.182002,3116.701484,115227.031050,23364.577011,3912.857516,64764.962156,75523.545144,44206.670547,26098.267648
,,,,,,,3586,11618.412477,3677.460377,13626.546134,3470.964525,12692.898102,3478.470672,3104.214250,16063.535153,6764.383910,3259.154686,113715.310979,23435.753147,3874.071912,69414.497086,76569.273235,46863.569483,26152.784423
,,,,,,,3587,11596.824884,3634.581541,13414.587309,3394.715078,12975.698172,3487.522629,3088.154656,16137.812898,6643.091351,3337.891654,111035.643844,23828.432048,3831.834600,71723.640508,78201.789204,48462.953522,26227.406056
,,,,,,,3588,11585.124994,3605.578693,13240.743887,3338.816581,13057.023284,3488.575090,3084.505202,16193.779875,6614.872387,3338.772458,109704.301695,23959.594602,3888.142767,72979.051930,79614.878146,49116.854570,26414.097852
,,,,,,,3589,11575.850975,3586.787741,13091.269407,3290.361464,13072.537914,3490.130544,3082.039200,16050.429161,6481.481219,3310.931914,108447.639769,23795.599496,3860.606999,72144.768761,77280.430307,48801.028564,26144.102067
,,,,,,,3590,11565.444826,3566.646016,12920.048636,3231.774581,12996.830052,3484.290805,3082.255397,16005.619907,6274.268375,3283.428813,106805.861960,23553.680995,3762.940338,71827.777883,76654.569220,48715.286241,26092.692816
,,,,,,,3591,11550.881912,3537.493068,12565.354201,3105.920760,12949.458019,3484.039048,3061.455059,15925.443506,6129.850029,3221.740014,104360.789665,23316.824560,3609.034784,69917.114447,74464.371786,47737.593809,26020.121377
,,,,,,,3592,11542.467133,3516.268967,12287.610777,3011.075904,12831.866570,3484.915985,3044.237663,15919.137040,6289.548211,3137.617978,103181.196096,23034.683015,3465.900333,69572.957759,73656.622365,47012.344365,26219.333666
,,,,,,,3593,11555.707575,3533.633189,12294.230054,3031.158279,12550.369784,3472.540756,3033.749835,15974.747454,6279.642013,3078.069612,104669.490088,22702.804131,3388.006834,69477.622553,73613.475301,46826.807634,26071.013007
,,,,,,,3594,11604.114178,3610.530943,12719.103649,3200.935978,12056.730033,3439.194288,3017.538154,15981.723772,6119.230673,3169.111653,108913.542620,22490.869910,3366.250958,70920.840594,74455.431040,46890.777548,25894.453216
,,,,,,,3595,11653.004518,3698.700088,13343.083174,3426.554827,11550.060698,3383.007339,2990.536921,16007.604702,5997.126614,3171.889245,112239.063435,22714.759336,3391.279327,72849.621048,75348.629409,47129.454824,25786.705149
,,,,,,,3596,11679.212594,3754.637537,13821.914212,3597.918833,11171.583387,3322.449693,2954.297482,16219.688774,5902.629463,3062.981687,112220.008311,22637.339965,3354.923263,74047.207058,74922.813569,47786.653476,25759.230934
,,,,,,,3597,11705.918867,3815.587514,14268.939918,3737.104352,10826.527128,3243.785440,2893.825080,16364.371426,5759.907138,2965.855606,111184.346324,22475.513324,3181.229687,75428.120918,75949.920289,48830.653005,25523.519914
,,,,,,,3598,11785.490636,3980.637363,15592.531196,4196.571661,10374.764720,3129.172720,2820.169874,16222.290772,5461.756844,2895.492706,114893.865718,21133.117946,3000.420367,76759.606985,79166.789943,48780.849089,24687.844320
,,,,,,,3599,11768.172244,3950.775165,15333.249047,4108.644273,9931.973452,3044.974681,2762.420902,16219.028294,5199.002759,2771.501199,109914.249239,19452.629066,2790.417198,77230.922026,81450.265339,47304.698990,24049.503271
,,,,,,,3600,11649.728906,3717.149199,13376.622743,3435.716372,9636.631730,2999.905123,2732.530993,16219.437558,5063.932912,2560.577328,98124.687482,14237.818938,2664.526974,74533.886219,76319.065951,46471.573736,23432.457295
,,,,,,,3601,11646.123916,3693.209522,13355.168424,3428.706772,9564.778345,3087.572168,2736.013242,16360.630344,5008.709626,2402.768623,97997.458421,13598.006230,2569.308650,70464.747433,76114.482202,43184.138587,23155.115296
,,,,,,,3602,11644.885889,3685.308869,13287.698415,3414.927045,9524.533312,3072.750174,2726.589708,16282.064176,5011.224625,2289.433218,98320.719554,13233.381355,2516.984449,66108.116561,73280.491959,42445.900793,22948.790510
,,,,,,,3603,11636.584151,3676.414013,13154.658692,3383.443441,9583.963553,3083.804706,2737.014417,16214.496997,5063.754763,2242.080384,98943.757621,13221.733407,2513.392286,63476.823216,69723.996950,41532.021710,22721.231651
,,,,,,,3604,11616.644562,3639.796457,12864.094378,3287.056971,9842.289522,3125.551764,2780.982288,16259.353025,5288.173776,2246.978605,99455.781469,12782.410937,2624.390713,59880.030008,65876.598043,40346.160365,22477.881491
,,,,,,,3605,11655.924649,3688.321044,13070.354282,3365.265816,10672.052547,3288.057484,2898.083348,16302.234108,5971.212652,2280.449520,108877.383119,13346.492705,2993.240381,55586.374472,62648.625001,39761.147588,22766.494235
,,,,,,,3606,11632.250457,3640.176717,12626.608347,3178.126169,11822.352002,3524.662156,3085.677550,16303.189014,6748.614896,2443.951516,111483.757676,16280.857672,3434.371263,53242.616384,62357.663878,39768.633279,24017.241229
,,,,,,,3607,11643.090850,3675.644199,12907.870642,3225.896329,12418.089856,3645.725000,3193.588872,16114.526528,7094.660743,2885.021020,114813.557038,18414.649151,3773.026231,51772.201992,62416.499561,40462.843501,25177.719243
,,,,,,,3608,11634.142355,3683.537762,13075.791741,3251.691225,12503.963860,3631.164255,3177.828560,15976.592332,7160.570370,3365.224441,113902.582598,19267.101577,3908.849343,56457.511869,64118.170851,42466.508330,25909.570275
,,,,,,,3609,11611.830729,3668.343962,13124.208001,3250.971921,12600.244658,3618.329004,3147.011300,15973.523171,7294.853295,3570.820265,111676.437553,19501.568374,3918.703587,64590.623634,66837.589665,45101.224605,26032.862105
,,,,,,,3610,11587.635000,3647.559258,13017.071401,3202.560647,12845.586651,3632.675898,3132.964051,16042.180895,7276.964668,3637.335667,109770.643264,19613.627550,3882.241113,69194.841062,68571.241513,47202.499798,26082.325352
,,,,,,,3611,11567.095731,3618.028944,12839.998774,3135.218201,13086.216463,3648.359615,3106.607485,16118.076322,7127.285551,3676.366030,107937.044143,20015.799256,3841.432415,71358.313109,70706.847632,48335.884909,26147.834130
,,,,,,,3612,11559.075493,3597.762884,12686.713803,3091.473268,13125.417132,3655.107556,3096.993494,16169.991688,7126.329917,3651.278741,106756.474648,20161.857707,3899.406026,72531.845903,73605.949814,48704.245699,26341.287222
,,,,,,,3613,11552.155124,3581.335699,12564.378166,3056.854866,13096.858003,3659.983257,3089.499305,16025.320296,6978.489221,3614.448199,105740.753801,20018.248497,3871.626123,71667.023586,70649.677653,48247.180172,26077.702902
,,,,,,,3614,11547.787585,3572.731138,12457.274034,3023.877386,13056.714364,3655.130591,3085.383654,15992.343797,6738.947224,3588.939112,104672.395604,19794.495394,3781.480871,71347.924043,69405.664437,48018.723912,26022.263803
,,,,,,,3615,11547.211066,3567.068343,12331.230697,2971.615554,13083.533728,3655.834289,3063.322913,15919.472847,6626.123184,3520.424292,103389.567967,19611.558279,3633.153992,69495.733805,67241.172339,47051.617636,25935.293287
,,,,,,,3616,11556.013762,3576.722581,12339.123607,2967.909793,13113.758209,3651.866834,3053.021592,15912.634213,6793.910515,3421.437178,103582.788713,19288.750534,3492.003180,69228.393502,66592.551188,46649.328509,26091.361235
,,,,,,,3617,11571.903505,3590.766443,12396.565106,2991.722991,12997.968667,3627.252070,3054.911752,15967.437277,6641.053362,3379.946354,104790.743894,18985.325171,3419.101766,69215.011280,66697.515823,46735.066405,25847.075320
,,,,,,,3618,11603.718585,3638.368169,12695.725239,3099.029524,12661.584846,3578.686393,3055.432538,16013.987780,6389.792424,3493.356364,107772.702707,18743.462811,3394.983167,70803.933030,67962.997576,47126.689624,25616.161791
,,,,,,,3619,11630.954875,3679.818831,13024.321362,3214.356207,12247.386727,3508.192556,3039.779602,16079.283009,6195.173122,3452.088531,109245.734605,18845.572281,3415.861056,73083.702622,69295.634786,47644.835254,25491.383315
,,,,,,,3620,11636.469064,3697.388219,13246.116409,3286.091298,11901.464253,3440.505135,3010.316169,16263.199334,6039.454390,3321.588423,108027.079552,18943.270266,3371.490987,74436.199658,69604.257120,48201.904157,25501.447695
,,,,,,,3621,11642.069200,3717.018435,13434.383985,3339.551949,11466.491858,3359.600058,2946.977628,16453.283497,5833.194895,3187.446137,105568.310378,18816.013573,3186.583960,75526.478202,70808.853067,48488.094052,25329.544659
,,,,,,,3622,11680.401514,3795.895191,14092.248153,3573.724502,10861.951725,3242.675752,2866.253185,16316.497225,5492.996883,3063.336335,105816.158504,17451.367974,2997.396855,76525.371326,74450.472798,47421.181257,24525.446986
,,,,,,,3623,11662.863868,3766.688402,13855.798250,3499.800457,10286.890868,3159.856027,2799.259483,16281.289961,5433.638152,2879.901851,101199.461168,15719.465238,2782.646273,76854.875538,77366.789088,45656.204881,23887.084640
,,,,,,,3624,11657.567296,3754.529541,13723.545689,3465.989078,9916.460576,3117.001975,2764.165463,16250.877079,5283.959606,2629.209865,99427.965908,15824.398755,2654.649472,74137.726291,74136.560509,44999.873772,23268.030190
,,,,,,,3625,11664.663247,3751.063098,13758.022624,3480.296810,10632.709362,3149.708053,2765.147254,16421.543432,5218.303502,2513.364291,98177.401141,15179.659606,2629.061723,70912.764665,74180.461676,44086.568671,23318.469720
,,,,,,,3626,11658.853672,3737.865724,13632.961040,3437.708253,10618.580799,3136.195970,2755.006162,16354.840745,5204.731264,2388.413270,98238.113198,14796.711558,2580.065141,66511.611289,71308.525460,42888.518735,23110.974730
,,,,,,,3627,11646.192999,3720.192100,13454.452005,3374.309921,10693.727859,3144.629363,2765.158692,16295.947568,5241.940946,2336.126454,98732.860896,14770.792896,2580.105252,63890.455128,67519.458362,41549.004233,22883.889916
,,,,,,,3628,11633.434309,3696.814768,13289.449197,3300.740515,10976.485008,3181.642381,2810.757898,16344.604372,5419.162228,2341.020149,99971.463733,14367.208879,2697.295739,60314.244059,63297.495986,40059.250851,22648.114827
,,,,,,,3629,11673.798356,3753.988921,13553.886611,3383.525374,11904.516648,3335.550056,2934.967037,16348.046076,6037.838993,2374.462550,109983.978449,14990.472828,3069.335255,55997.409747,58925.023455,39172.064014,22952.113968
,,,,,,,3630,11651.924753,3705.909506,13078.671126,3238.961777,13164.134842,3572.883192,3134.243172,16317.625729,6803.182126,2540.443959,112975.707201,17981.739148,3505.817486,53686.825318,57105.206866,38814.995728,24239.343054
,,,,,,,3631,11665.326006,3732.322892,13289.827491,3328.879977,13767.474647,3709.982397,3245.265624,16109.998162,7153.437101,2994.285841,116673.020677,20137.137564,3837.875533,52364.187460,55775.954399,39250.522109,25447.731054
,,,,,,,3632,11658.796226,3733.325668,13405.837946,3385.504199,13762.927993,3705.333351,3225.409218,15968.317234,7216.705717,3511.533306,116505.010833,20989.144881,3971.681736,57188.986737,57185.074483,41418.367417,26198.903162
,,,,,,,3633,11636.590178,3713.899691,13433.214911,3424.916530,13733.424758,3689.505587,3189.418552,15963.956908,7319.694914,3770.204079,114333.198534,21221.944929,3979.554264,65285.835123,60232.542347,44580.132631,26330.164732
,,,,,,,3634,11612.630685,3680.504202,13300.731081,3408.293498,13863.852930,3692.850762,3169.523367,16031.268087,7229.888637,3854.893093,112270.548508,21298.056567,3940.507937,69595.812194,62803.453715,47118.345985,26372.287718
,,,,,,,3635,11593.021340,3644.379161,13114.972205,3374.469583,14049.301788,3695.885487,3137.030982,16106.000768,6986.925198,3885.740029,109553.249167,21698.056780,3898.308241,71536.038697,65597.606063,48588.894011,26435.060634
,,,,,,,3636,11583.043097,3621.235287,12965.812180,3343.585852,14063.845246,3690.156765,3124.747409,16160.061769,6819.867024,3841.173532,107973.480457,21839.808296,3955.478022,72460.405629,68966.748677,49109.296349,26628.615004
,,,,,,,3637,11574.956567,3608.326949,12843.384373,3317.784760,14007.273384,3681.383843,3113.004023,16015.858536,6557.288556,3785.078948,106400.932926,21690.218557,3926.246130,71387.714978,65574.709866,48673.035446,26376.618015
,,,,,,,3638,11573.223336,3602.029220,12755.212317,3280.127631,13916.922363,3664.849899,3104.181870,15975.079467,6325.117316,3742.229491,105152.312098,21487.859996,3829.674386,70943.711268,63661.133847,48438.777195,26327.157269
,,,,,,,3639,11573.837812,3599.853654,12645.425690,3237.538154,13861.517874,3651.033652,3074.942504,15895.543190,6235.014606,3649.698041,103713.039750,21295.075565,3680.663492,68983.421733,61466.040159,47447.346696,26247.283159
