Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t40,0.0,5424.892178763164,2059.4715225245195,0.0,0.0,-1000.0,1006.2804493413086,2166.0,1873.6988260651144,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,0.0,550.0,301.1650603534257,0.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,700.0,700.0,2233.6979131651588,17764.20595021269
t41,0.0,5373.6869089875745,2359.6094148946713,0.0,0.0,-1000.0,834.4915557125377,590.0642615868189,2081.697031275577,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-116.59355331781406,0.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,-2600.0,700.0,700.0,0.0,9221.955619139366
t42,0.0,5467.887425141864,2526.7119762969214,0.0,0.0,-1000.0,409.00071096809256,544.7343863501599,2166.0,-2969.0486937373635,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-758.9065956055869,0.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,466.9688014187572,700.0,700.0,0.0,7552.348010832844
t43,0.0,6175.05624596072,2841.2059038987727,0.0,0.0,-662.8306627005736,0.0,575.0837283451507,2002.6196353171167,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,700.0,0.0,12745.134850821187
t44,102.24876498076792,7339.107311500493,3258.0714060327464,0.0,0.0,0.0,0.0,522.0657377754759,1457.2653935564117,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,0.0,1400.0,-600.0,-4500.0,-630.0,500.0,-533.4750958139781,-1000.0,-1400.0,-1400.0,4000.0,5000.0,0.0,700.0,700.0,0.0,14575.283518031916
t45,291.7330825718174,8458.911850841158,3777.1953463303053,0.0,-250.0,300.9732859923091,0.0,0.0,820.4859433052837,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-935.6308463811998,132.39570856017372,1400.0,-600.0,-4500.0,-630.0,0.0,684.1509151819919,-1000.0,-1400.0,-1400.0,4000.0,5000.0,0.0,700.0,700.0,0.0,16195.21528640184
t46,647.2827647727926,9300.0,4301.5561030274275,0.0,-250.0,134.72270641545776,-303.3543358897599,0.0,139.29657990292898,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-983.3002009355571,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,1298.8337231135379,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,0.0,16200.037340406825
t47,450.84260853301896,9300.0,4931.453040289846,0.0,-125.03892404070996,0.0,-1258.4124977744361,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-705.7695291528873,2500.0,1400.0,-600.0,-4500.0,-630.0,0.0,0.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,1926.7202680488463,700.0,700.0,0.0,15934.794965903679
t48,435.6042295046175,8506.055845588206,4971.79326098653,0.0,0.0,-1000.0,-2095.7116336619038,225.31950872511712,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-495.59057190175014,763.1759491028844,1400.0,-600.0,-4500.0,-630.0,500.0,0.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2211.7910134388594,700.0,700.0,0.0,12937.437601782562
t49,0.0,8611.469828765146,5160.8701817121355,451.4067474626919,0.0,-1000.0,-744.4362774054777,166.79856620043523,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-337.59454633119276,841.7963049432357,1400.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,700.0,0.0,16881.310805346977
