Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13
,,,,,,,6568,5075.974683,2891.788958,13266.556335,3713.300789,12286.605638,4009.591452,2944.985168,12823.268163,5074.758924,2533.663483,92217.024713,23797.686506,3989.528309
,,,,,,,6569,5086.368864,2895.989011,13593.418248,3814.601182,12216.074438,4010.727703,2952.857895,13309.809444,5099.817421,2517.761793,91562.123979,23666.015087,4089.249982
,,,,,,,6570,5076.534661,2901.423212,13806.113435,3880.973515,12087.052837,4008.350601,2951.443457,13510.390624,5010.603263,2749.233089,92657.508161,24657.159529,4233.640929
,,,,,,,6571,5037.845803,2876.986699,13681.265244,3827.183984,11900.537908,3979.66191,2929.730613,13283.168652,4847.349025,2905.854813,93362.907082,25581.805407,4270.997094
,,,,,,,6572,4997.712271,2824.048825,13141.273517,3631.239119,11695.483709,3932.105741,2894.397106,13107.834403,4636.779394,2870.946306,92759.413453,24813.437464,4064.042665
,,,,,,,6573,4945.927869,2735.842143,12345.383399,3366.964355,11314.150964,3845.439637,2825.72908,13064.06455,4328.219553,2710.490128,89159.787394,22958.623011,3616.632726
,,,,,,,6574,4894.322348,2637.677822,11621.558563,3105.888048,10763.084505,3710.509092,2739.600235,12749.919832,3984.066746,2506.407616,85022.86704,21218.283207,3294.805527
,,,,,,,6575,4855.589062,2552.710777,11123.338191,2915.86631,10287.790669,3621.590178,2675.674408,12459.253164,3720.61941,2230.787579,79759.654733,19734.883513,3056.693922
,,,,,,,6576,4833.222993,2513.289952,10880.739472,2815.254536,10030.105617,3585.492817,2647.502195,12293.325184,3647.758555,1983.251589,73213.104271,18819.481627,2932.470933
,,,,,,,6577,4835.405975,2497.14934,11315.739567,2993.859465,9919.350779,3550.085886,2637.369294,12485.167943,3627.647342,1874.35886,65483.78814,18244.752582,2976.044577
,,,,,,,6578,4841.543547,2507.511891,11414.302934,3011.118688,9954.43923,3550.236055,2635.449148,12500.673699,3647.893627,1803.635707,63542.865026,17932.814467,2953.921529
,,,,,,,6579,4848.389653,2526.350728,11683.175368,3079.724395,10074.672202,3580.007766,2652.938174,12719.673302,3720.506509,1781.457722,62826.710892,18055.686927,3010.016013
,,,,,,,6580,4873.432515,2575.120585,12221.714599,3261.476919,10411.574859,3648.770697,2706.133776,13354.92332,3959.747763,1803.322587,63522.924684,18294.368437,3235.033903
,,,,,,,6581,4944.623558,2759.003454,13460.733582,3664.437137,11451.915582,3881.603381,2833.019829,13672.985825,4565.660486,1872.904338,65497.596877,19402.75439,3735.88157
,,,,,,,6582,5026.454301,2995.203599,14753.44604,4130.383865,12735.268747,4185.967902,3011.99221,13660.036669,5153.893971,2050.681503,70647.000787,22317.096471,4208.049581
,,,,,,,6583,5062.508054,3078.451347,15122.285094,4328.514975,13137.800749,4294.546452,3054.916037,13475.158321,5302.335832,2425.402993,81312.266342,24344.253138,4511.612975
,,,,,,,6584,5047.91034,3071.54961,14827.424375,4295.690946,12934.135219,4225.208098,2994.561265,13303.444953,5251.410468,2761.972532,88091.754762,25386.648834,4604.198875
,,,,,,,6585,5024.899536,3038.950435,14469.655847,4215.883925,12761.669282,4154.70053,2951.260857,13213.393948,5284.934707,2856.943246,90160.178799,25402.258669,4555.270609
,,,,,,,6586,5002.798161,2988.432476,14103.116619,4105.95084,12753.312984,4111.851208,2941.684652,13174.710768,5240.179176,2853.553675,90331.119643,25094.410564,4461.903797
,,,,,,,6587,4991.359796,2930.584789,13768.071801,3969.416162,12862.607452,4094.651234,2920.765108,13108.637148,5111.151203,2829.568352,91938.565896,25341.425706,4378.621376
,,,,,,,6588,4983.48257,2884.567919,13475.950895,3870.986576,12850.203552,4082.525567,2929.731104,13061.87962,5127.237448,2767.493909,93461.957933,25394.786141,4414.408851
,,,,,,,6589,4981.051661,2854.707044,13277.071029,3783.47591,12802.370008,4073.958742,2939.197506,12905.658698,5031.391403,2709.767871,93243.232941,25232.968939,4370.735332
,,,,,,,6590,4985.980552,2836.286568,13187.371185,3719.734644,12711.958331,4057.254641,2944.559517,12760.838516,4860.609819,2665.877304,93181.226904,24869.258784,4259.326465
,,,,,,,6591,5003.564726,2829.900504,13089.392056,3645.286122,12641.985851,4042.309865,2934.391444,12709.783781,4818.207118,2600.337847,92483.751367,24558.372749,4084.051761
,,,,,,,6592,5021.297982,2854.263524,13264.250032,3681.412947,12515.543159,4038.26507,2936.925494,12923.088497,5069.773446,2512.907426,92323.01494,24193.232571,3998.861762
,,,,,,,6593,5045.288235,2857.327806,13606.59735,3787.530597,12367.035495,4047.319103,2946.46329,13317.878747,5071.626373,2487.063149,91722.96746,24016.03864,4123.57207
,,,,,,,6594,5043.92525,2863.521389,13884.862006,3881.802666,12145.126229,4056.547092,2948.463912,13378.498789,4972.488989,2703.950832,92888.457094,25095.739277,4291.353792
,,,,,,,6595,5014.057319,2839.458623,13796.071819,3846.581966,11888.995936,4038.405222,2930.588415,13062.199072,4810.800586,2860.19545,93673.629412,25907.875404,4326.38637
,,,,,,,6596,4983.058806,2786.647065,13238.684683,3651.516124,11663.648434,3995.852954,2897.997885,12948.927594,4612.9014,2842.287158,93133.993512,25158.641318,4096.387696
,,,,,,,6597,4934.814898,2697.466515,12403.850707,3381.266453,11289.087013,3908.549535,2831.230039,12826.595437,4330.747776,2709.755005,89566.789099,23338.9673,3633.447093
,,,,,,,6598,4889.53584,2598.460076,11689.195979,3123.955059,10760.275376,3770.981713,2747.667978,12506.29187,4023.279104,2526.927207,85475.113526,21626.517153,3331.164085
,,,,,,,6599,4851.905223,2513.296429,11233.619917,2949.194469,10303.706649,3680.03619,2686.95651,12268.753978,3791.011419,2266.915786,80289.04125,20110.55436,3125.024933
,,,,,,,6600,4828.588379,2473.554014,11041.202824,2862.097545,10051.771317,3643.254143,2661.586833,12149.164155,3722.319911,2035.519992,73921.862297,18989.551834,3023.765677
,,,,,,,6601,4820.007387,2495.382291,11112.379085,2992.617602,9994.573147,3648.950847,2669.249612,11967.973246,3704.603309,1910.79117,68399.739719,18417.528248,2939.266903
,,,,,,,6602,4825.69817,2506.165956,11197.737882,3005.423138,9992.9418,3648.295309,2666.416326,11984.166027,3726.447652,1839.777445,65103.2243,18110.355412,2916.399311
,,,,,,,6603,4832.535033,2524.98829,11446.491589,3063.365071,10076.444349,3676.280543,2683.025207,12206.349357,3801.18307,1817.503928,63151.828306,18220.006484,2973.15211
,,,,,,,6604,4857.072211,2573.177141,11978.066102,3232.138636,10379.672984,3743.294473,2734.902301,12819.064838,4044.508952,1839.440256,62275.280029,18464.138901,3201.163265
,,,,,,,6605,4927.971998,2754.580536,13230.414119,3620.662702,11367.582305,3977.232784,2859.215063,13152.933073,4655.005306,1909.075767,62143.008024,19574.225945,3702.770763
,,,,,,,6606,5010.111216,2986.112828,14524.886356,4079.597465,12594.100006,4283.594434,3036.110868,13127.388144,5241.067981,2088.702868,62315.250955,22463.814173,4171.239604
,,,,,,,6607,5046.214904,3065.935108,14891.828249,4282.977687,13012.451577,4389.894328,3083.555457,12941.328164,5377.684329,2469.442153,62531.063887,24477.646465,4471.81643
,,,,,,,6608,5031.70542,3058.042386,14622.414397,4262.871515,12913.347137,4320.524537,3027.719872,12773.316502,5317.33619,2811.984434,63867.416841,25522.13469,4564.411631
,,,,,,,6609,5008.606453,3024.977247,14302.87716,4204.340318,12867.665263,4254.598543,2986.320915,12666.317528,5346.373942,2906.310038,67113.132612,25537.470669,4516.715311
,,,,,,,6610,4986.510081,2973.959386,13968.210525,4119.265388,12977.160376,4216.72366,2976.961129,12599.531954,5301.084484,2901.909367,70752.345895,25225.185888,4424.303746
,,,,,,,6611,4975.043476,2916.169542,13658.209873,4003.369885,13164.444384,4204.275232,2956.699633,12506.074292,5173.662975,2878.736501,73829.856424,25451.143128,4343.924008
,,,,,,,6612,4966.988772,2871.000574,13384.268806,3919.407059,13195.357472,4195.489701,2964.130249,12431.253707,5193.891211,2817.659331,76168.204034,25484.375244,4381.228063
,,,,,,,6613,4964.213575,2841.769843,13196.637311,3843.284917,13174.214388,4187.526766,2972.339341,12255.520725,5101.790766,2761.074567,77261.301175,25306.542762,4335.681223
,,,,,,,6614,4968.74132,2823.812968,13110.659315,3786.99262,13106.468858,4168.790557,2976.339106,12089.459821,4933.663803,2718.54794,76426.277498,24938.363071,4220.502674
,,,,,,,6615,4985.384702,2817.764915,13015.323658,3720.760985,13073.040839,4151.115159,2964.852128,12027.83023,4896.060103,2654.019013,75108.307909,24622.911136,4039.538062
,,,,,,,6616,5002.467412,2842.766041,13185.335439,3760.590266,12979.874918,4140.599365,2965.053781,12307.651692,5149.628304,2568.189228,74798.739428,24255.960873,3947.182322
,,,,,,,6617,5026.175717,2846.951766,13467.982238,3845.006818,12791.614853,4137.668116,2972.133476,12828.372564,5150.194466,2546.999512,75428.921615,24087.421444,4070.064262
,,,,,,,6618,5025.079663,2854.149643,13673.682032,3897.878936,12465.015252,4132.119235,2971.744824,13033.796774,5055.187934,2761.556444,77810.447042,25158.800647,4241.266194
,,,,,,,6619,4996.902492,2830.563389,13546.419692,3836.886723,12105.563818,4100.817866,2952.514689,12772.183248,4893.009254,2906.469534,80584.837879,25961.756686,4283.872635
,,,,,,,6620,4968.001684,2778.043537,12987.67668,3639.556065,11824.267227,4052.020004,2919.263731,12608.843716,4690.99213,2882.188532,81126.759422,25229.41115,4057.918632
,,,,,,,6621,4920.790118,2688.674043,12166.424217,3377.098938,11430.804205,3965.438254,2853.315393,12527.054589,4402.929729,2747.272707,79365.04405,23428.831709,3594.954548
,,,,,,,6622,4876.435229,2589.872896,11456.655429,3124.906957,10888.89718,3830.523913,2770.967494,12192.636783,4096.135272,2564.063233,76539.027093,21722.888519,3291.574929
,,,,,,,6623,4838.585472,2504.782862,11001.21332,2949.619827,10405.533861,3742.371185,2710.379499,11912.747184,3782.993876,2305.260598,74298.372894,20207.553313,3085.689436
,,,,,,,6624,4815.211151,2466.034412,10806.316673,2859.170008,10116.339609,3707.411754,2683.716698,11762.800843,3705.72879,2073.831895,71377.116066,19003.501862,2985.307683
,,,,,,,6625,4839.419925,2491.050421,10640.070792,2963.112754,9850.076898,3533.180984,2735.847926,11799.750935,3680.309518,1924.546569,65239.632746,18434.378301,2879.692845
,,,,,,,6626,4845.012491,2500.728926,10699.092106,2972.137589,9807.873675,3522.701462,2732.653184,11805.335915,3698.731997,1856.771088,62878.113089,18135.738703,2854.992027
,,,,,,,6627,4852.570872,2518.611472,10911.06237,3021.406397,9864.530403,3540.331424,2749.877861,12023.681966,3768.355635,1835.9485,61896.499525,18250.947093,2908.949184
,,,,,,,6628,4880.431346,2565.288599,11436.579226,3181.071177,10180.255008,3594.7972,2805.514393,12669.237449,4006.965829,1858.124399,62443.45788,18497.610623,3132.144699
,,,,,,,6629,4958.510557,2741.682066,12733.113082,3558.686754,11259.86599,3802.374064,2940.873698,13002.150933,4632.832804,1927.791123,64350.061058,19628.357467,3629.802677
,,,,,,,6630,5050.425983,2969.049868,14040.224743,4011.083834,12562.378558,4072.041044,3132.608317,13000.782835,5272.488648,2108.3412,69446.761734,22514.536559,4097.370202
,,,,,,,6631,5091.972576,3049.612476,14397.536762,4215.454949,12970.709791,4159.294562,3177.670139,12837.456138,5451.097673,2491.842953,80204.184443,24545.784573,4400.643655
,,,,,,,6632,5075.500861,3043.267392,14174.276385,4204.628445,12946.221217,4104.223217,3114.043638,12699.566473,5415.696974,2833.510059,87490.229319,25582.092263,4496.574934
,,,,,,,6633,5052.650243,3012.358629,13932.679813,4166.415736,13044.554267,4073.91639,3069.220804,12624.043273,5480.191675,2916.173314,90233.339214,25579.047535,4452.43124
,,,,,,,6634,5029.607012,2964.68303,13663.691022,4105.791188,13293.646178,4079.933412,3059.843283,12585.11144,5460.333473,2905.586875,90793.167017,25249.672406,4363.675913
,,,,,,,6635,5016.063042,2909.555637,13405.035598,4010.720194,13584.414403,4101.515344,3037.962449,12506.11078,5353.363828,2883.086384,92700.157782,25471.881857,4284.088631
,,,,,,,6636,5004.955482,2865.113999,13168.827844,3942.132911,13672.422543,4117.928993,3050.703329,12444.169841,5399.154747,2825.741209,94313.7022,25502.089034,4322.732302
,,,,,,,6637,5000.593759,2836.080498,13005.694385,3878.451089,13703.226605,4129.550389,3063.258647,12281.072884,5331.109498,2773.846823,94078.144682,25319.56978,4278.675625
,,,,,,,6638,5004.69918,2817.700121,12930.605588,3830.770085,13678.240724,4124.767065,3068.803807,12136.538491,5184.345536,2736.264232,93875.710589,24941.1277,4166.547807
,,,,,,,6639,5013.720273,2810.370274,12846.579505,3775.372056,13713.327259,4122.321426,3055.533093,12098.069733,5203.830245,2678.066274,92975.685876,24622.520964,3991.071241
,,,,,,,6640,5027.216046,2831.95874,13017.265612,3824.86043,13676.981065,4107.875476,3056.184743,12353.748086,5436.444161,2602.819274,92648.747426,24241.593932,3903.505676
,,,,,,,6641,5044.581613,2833.303642,13179.693727,3890.351766,13447.991752,4069.681693,3064.605028,12821.240531,5277.568401,2602.918207,91976.305885,24058.526463,4024.933483
,,,,,,,6642,5040.05286,2838.510955,13229.355501,3897.175975,12999.61682,4010.048571,3066.000288,12940.338234,5074.331525,2812.002721,93293.951658,25138.316026,4191.217114
,,,,,,,6643,5009.932192,2815.771698,13011.740161,3802.433739,12511.989385,3928.358519,3046.132777,12614.484969,4865.428477,2925.393118,94339.127551,25946.329219,4229.626309
,,,,,,,6644,4979.926891,2766.301622,12434.459352,3592.596551,12145.502323,3855.184613,3010.368943,12479.933117,4652.394191,2885.466356,93550.750893,25202.681867,4003.203813
,,,,,,,6645,4931.03979,2682.863544,11623.669329,3328.824054,11662.875146,3767.083917,2937.476553,12375.354621,4375.156612,2744.805071,89508.484438,23389.029721,3541.865945
,,,,,,,6646,4884.155214,2590.040835,10912.509886,3079.482948,11009.267326,3638.159704,2846.650753,12005.195148,4076.650829,2560.639243,85030.455004,21688.348127,3238.972703
,,,,,,,6647,4844.260201,2510.550578,10452.289486,2903.986515,10425.992758,3558.72331,2780.269034,11702.401749,3739.149871,2307.907821,79637.49681,20181.160923,3031.399606
,,,,,,,6648,4821.202469,2472.657684,10250.700872,2810.062087,10057.757402,3527.360589,2752.083932,11539.559853,3634.771761,2084.370678,73059.575177,18882.98838,2928.890649
,,,,,,,6649,4832.170006,2426.595588,9908.712822,2787.419885,9316.502468,3402.146437,2721.813717,11638.851189,3596.271459,1782.852906,65648.477245,18296.566205,2871.204327
,,,,,,,6650,4839.021597,2425.968998,9871.627857,2786.702003,9312.549896,3378.991537,2711.121044,11611.621546,3601.527798,1704.689454,62811.975079,17976.658536,2850.035397
,,,,,,,6651,4846.25907,2435.207888,9952.013267,2815.43567,9401.577785,3388.645727,2721.635758,11797.267247,3663.673719,1676.459476,61525.203506,18105.087162,2909.087461
,,,,,,,6652,4875.67325,2478.357364,10391.473636,2963.460992,9702.831984,3431.847793,2768.099693,12427.713091,3880.748257,1691.569681,61871.269437,18330.670152,3142.123338
,,,,,,,6653,4954.316083,2643.349481,11659.975993,3363.154052,10652.931688,3591.369026,2883.501177,12797.167764,4491.892128,1743.724986,63685.347561,19457.680151,3648.754515
,,,,,,,6654,5046.944984,2875.356044,13021.906132,3871.765549,11869.688451,3817.005278,3054.645973,12863.273541,5151.058367,1902.96191,68762.70196,22370.428591,4115.69451
,,,,,,,6655,5093.419449,2985.438933,13553.86876,4128.367637,12339.260177,3938.03986,3122.632762,12758.556535,5355.930757,2274.99816,79750.847827,24369.626668,4410.009062
,,,,,,,6656,5080.894994,2999.065098,13583.805091,4150.533417,12271.105305,3936.32292,3090.84798,12639.140771,5327.399196,2649.870747,88193.661634,25346.888707,4497.516934
,,,,,,,6657,5060.90275,2988.610219,13613.006776,4155.504209,12234.743826,3945.620455,3068.891468,12601.882503,5360.799332,2787.566541,91925.838742,25290.041658,4447.319399
,,,,,,,6658,5039.57571,2963.697288,13574.712381,4141.241912,12344.932569,3992.289278,3076.557459,12607.468717,5266.584993,2806.106894,92638.958557,24915.488399,4354.489906
,,,,,,,6659,5027.324276,2922.022444,13472.985427,4076.332318,12512.175779,4029.897868,3074.350355,12567.042142,5058.03459,2794.707533,94237.619377,25155.208413,4272.78613
,,,,,,,6660,5017.455453,2880.459644,13339.785048,4027.472888,12524.787897,4052.11946,3085.965451,12535.552072,4949.310841,2738.737792,95665.515009,25213.274072,4310.070458
,,,,,,,6661,5015.501101,2848.859617,13229.124266,3976.592175,12493.211985,4074.869694,3100.9995,12399.452506,4760.193701,2685.458221,95500.931765,25058.202651,4266.374812
,,,,,,,6662,5022.0403,2833.967109,13181.05549,3935.152237,12433.291334,4087.010368,3114.068648,12314.040955,4584.817141,2646.780379,95239.965525,24688.267695,4156.41951
,,,,,,,6663,5035.344346,2831.131045,13172.75284,3881.814622,12418.984022,4111.788271,3109.76995,12328.903835,4574.585111,2581.317091,94390.586201,24382.945057,3987.660646
,,,,,,,6664,5051.745561,2842.319827,13375.634899,3932.394625,12376.661532,4122.978206,3103.730817,12533.866805,4855.514178,2490.65402,94043.808091,23980.817857,3910.346492
,,,,,,,6665,5069.049297,2814.64616,13307.742141,3951.013255,12253.276031,4093.488508,3097.531802,12860.66388,4869.37367,2455.218056,93568.107276,23759.433634,4041.999313
,,,,,,,6666,5061.737441,2782.243403,12994.191352,3875.478961,11992.720575,4025.300133,3078.935894,12839.880182,4658.444923,2627.427028,95247.568371,24896.499215,4213.229742
,,,,,,,6667,5022.848673,2733.735168,12556.628011,3725.864136,11676.596596,3931.330132,3044.436226,12459.298457,4436.803162,2737.897082,96911.306263,25735.781333,4243.071859
,,,,,,,6668,4981.981939,2668.136771,11939.058078,3501.537336,11399.165526,3847.267835,3001.065249,12332.58234,4255.144621,2704.759965,95520.378943,24992.403763,3998.318344
,,,,,,,6669,4927.615689,2589.679518,11154.946742,3234.782955,10987.472917,3751.084958,2932.847585,12234.124179,4038.693772,2579.080785,90430.016532,23175.071074,3519.488653
,,,,,,,6670,4873.933951,2500.301546,10390.245352,2963.029341,10409.831921,3614.100441,2848.895239,11866.843627,3773.761646,2416.999992,85081.767657,21488.817732,3214.679003
,,,,,,,6671,4832.635368,2428.420948,9839.859342,2758.798315,9891.177185,3517.069323,2783.083653,11549.56349,3542.810952,2183.159882,79257.837719,20005.239095,3012.958709
,,,,,,,6672,4807.21055,2392.918529,9549.432459,2643.549627,9580.756563,3462.405729,2748.497269,11368.224071,3432.681673,1955.711863,72666.951835,18724.901708,2915.457498
,,,,,,,6673,4839.540133,2322.887121,9226.865595,2478.206617,9015.616246,3181.709142,2409.381873,11320.268069,3380.554948,1867.175806,63375.057006,18099.94756,2794.792247
,,,,,,,6674,4840.974719,2310.19488,9193.769313,2467.849165,8941.049701,3157.473664,2390.20597,11224.912079,3364.869261,1763.059045,60069.201822,17588.567914,2798.059919
,,,,,,,6675,4841.739085,2310.020811,9237.911302,2492.5529,8919.922342,3150.131181,2385.193167,11222.347734,3377.616713,1710.933139,58144.821246,17450.051699,2755.846522
,,,,,,,6676,4849.182485,2323.035001,9395.033614,2552.249974,8976.914371,3156.366231,2397.87391,11363.469444,3442.593675,1696.964537,57407.176335,17479.701567,2823.419663
,,,,,,,6677,4872.997047,2365.950684,9838.31209,2682.675872,9235.459544,3196.142385,2438.927094,11322.411518,3638.48705,1704.481011,57526.295587,17734.739767,2995.375499
,,,,,,,6678,4910.187451,2453.326518,10534.196427,2919.89791,9836.878561,3293.176276,2518.418935,11256.746134,3921.923248,1743.217636,58529.681175,19022.103559,3224.644484
,,,,,,,6679,4946.447804,2549.305567,11033.460376,3123.420729,10508.274111,3403.436644,2608.068789,11244.470846,4146.740927,1839.143519,61392.437988,20394.320003,3473.381575
,,,,,,,6680,4962.12821,2588.039304,11167.10744,3189.916821,10806.556255,3444.553777,2637.241689,11271.882682,4256.570799,1993.88242,65439.132529,21684.186192,3660.184335
,,,,,,,6681,4963.817689,2609.111826,11223.163833,3200.617799,10981.38968,3477.514044,2651.348923,11358.980112,4298.713482,2216.143189,69715.960371,22322.493205,3730.172425
,,,,,,,6682,4963.010814,2617.980552,11252.478221,3200.505787,11265.825948,3537.454453,2674.185714,11440.300451,4259.935206,2374.969987,72594.413693,22371.585087,3719.641942
,,,,,,,6683,4965.420911,2621.337279,11205.847079,3173.48123,11486.047086,3569.37866,2692.397154,11462.418278,4159.891516,2437.538102,74998.819625,22426.192488,3687.348719
,,,,,,,6684,4967.526854,2615.467365,11130.869356,3124.964969,11528.258914,3574.579609,2688.100507,11487.451702,4073.258615,2422.798518,76503.605527,22240.381104,3683.327742
,,,,,,,6685,4973.661395,2615.179896,11058.880835,3098.928323,11463.719736,3577.024382,2691.052981,11417.136248,4000.446794,2376.641596,76687.53085,21824.965342,3656.285648
,,,,,,,6686,4981.28352,2636.477508,11054.666796,3082.314369,11404.117034,3578.933015,2701.465388,11467.047785,3967.253159,2325.410802,75765.720127,21251.35442,3590.803537
,,,,,,,6687,5000.809909,2682.903024,11162.3241,3120.323943,11383.486297,3594.3404,2704.779535,11625.893046,4059.918681,2268.57674,74346.56741,20950.273931,3510.459248
,,,,,,,6688,5015.092839,2728.207228,11385.023801,3221.064535,11391.497842,3608.740767,2692.582483,11936.242977,4379.474079,2212.80506,73656.849251,20701.470561,3526.766528
,,,,,,,6689,5026.482328,2741.607839,11588.340122,3354.085132,11234.197669,3588.208867,2674.157909,12296.136421,4454.219971,2198.526637,73591.145943,20663.138287,3656.438418
,,,,,,,6690,5019.904952,2714.456514,11571.521914,3390.910676,10829.668026,3523.651525,2642.834746,12279.464693,4293.051008,2400.499865,75572.257872,21771.810829,3807.905612
,,,,,,,6691,4994.12518,2672.584691,11374.784988,3324.80967,10379.783045,3444.124162,2606.263456,11972.886516,4122.5717,2610.243331,77744.444798,22212.681909,3840.454616
,,,,,,,6692,4963.825305,2611.551281,10999.861952,3158.898472,10072.005743,3380.388545,2573.825334,11889.248024,3984.752515,2619.964419,76460.440764,21711.080379,3696.548199
,,,,,,,6693,4934.297709,2547.745747,10504.140957,2958.544372,9867.291703,3328.151979,2538.232355,11953.593505,3826.429508,2526.670398,72763.593969,20517.723163,3377.455578
,,,,,,,6694,4898.665273,2468.283655,9999.219625,2776.421916,9603.515249,3266.706003,2495.663704,11706.623507,3637.737775,2398.398278,69316.911358,19262.270653,3144.860677
,,,,,,,6695,4872.911324,2390.054438,9600.528038,2619.305906,9259.204833,3217.693571,2455.478983,11413.679332,3417.450825,2188.675304,66584.865364,17994.455903,2941.893942
,,,,,,,6696,4849.640929,2351.974644,9355.303914,2521.981182,8985.995744,3184.446765,2427.255849,11208.664184,3304.566501,1980.128795,63201.860889,16690.538419,2820.458939
,,,,,,,6697,4819.240817,2252.212362,8600.739794,2455.297563,8204.557966,2951.306015,2576.584453,11191.870407,3251.130893,1796.343726,59082.855265,16020.6203,2608.771716
,,,,,,,6698,4819.362533,2243.530058,8552.396927,2439.610338,8106.078164,2921.766041,2556.777672,11083.265953,3236.350441,1701.214298,55633.747967,15587.165929,2597.73255
,,,,,,,6699,4820.361223,2246.197523,8590.710261,2453.558712,8058.892642,2912.855289,2550.710703,11023.155506,3246.374683,1652.633868,53581.417365,15367.040233,2547.30748
,,,,,,,6700,4827.814492,2259.516314,8728.653754,2500.28821,8079.56248,2916.154199,2559.948793,11043.35412,3301.591139,1639.165336,52737.448322,15377.239634,2581.075706
,,,,,,,6701,4855.65125,2306.221794,9123.18452,2620.176278,8225.49939,2930.424601,2586.774721,10882.373952,3439.705366,1647.205892,52854.905487,15583.970964,2671.527896
,,,,,,,6702,4901.35605,2392.714669,9821.357432,2861.834382,8607.004768,3007.827963,2637.495175,10779.037724,3650.759397,1686.998869,53652.79952,15953.952203,2831.968596
,,,,,,,6703,4944.142391,2473.172716,10387.857793,3084.050753,9095.135729,3149.233445,2702.629559,10783.701076,3885.229434,1786.840869,54866.656425,16807.088265,3060.061727
,,,,,,,6704,4962.01464,2501.361844,10576.61392,3168.931787,9438.760767,3222.240761,2731.196924,10862.927072,4028.783607,1938.143831,56859.907478,17863.966325,3284.295224
,,,,,,,6705,4963.54243,2513.498821,10683.186821,3201.164949,9777.227504,3266.791521,2758.119462,10966.05259,4076.545826,2121.482894,60364.064756,18642.86328,3406.249294
,,,,,,,6706,4962.351147,2516.345486,10763.909852,3224.942521,10230.149063,3335.568353,2800.797182,11034.628782,4064.753385,2256.682219,64137.48474,18906.23652,3432.193794
,,,,,,,6707,4964.619461,2515.245005,10744.389336,3215.962241,10570.759221,3363.865591,2838.863356,11036.385654,4007.522645,2320.176506,67552.221346,19013.584977,3421.516054
,,,,,,,6708,4965.892998,2505.759065,10686.992509,3177.970451,10687.147839,3363.686281,2849.726786,11044.180844,3970.358919,2317.939368,70270.830519,19085.5493,3414.571546
,,,,,,,6709,4971.467983,2503.44312,10625.036495,3160.474045,10692.024432,3368.597294,2871.220319,10958.186429,3951.133729,2286.918902,71637.009945,18975.655001,3389.867872
,,,,,,,6710,4978.77798,2515.798303,10643.033677,3149.020497,10703.35517,3379.375902,2897.545709,10960.76131,3937.542458,2250.176845,70671.066561,18631.781516,3340.942573
,,,,,,,6711,4996.813365,2547.146435,10817.128178,3194.142382,10778.58062,3408.740756,2921.607731,11046.009615,4035.523257,2211.765666,69014.425115,18312.864247,3307.253887
,,,,,,,6712,5010.476485,2580.41334,11112.036823,3297.648233,10890.740803,3444.821621,2922.689398,11336.863053,4397.165921,2184.441871,68116.192351,18134.478192,3377.233055
,,,,,,,6713,5021.706665,2594.312059,11367.895355,3413.854454,10766.448409,3449.098301,2909.513269,11797.827831,4513.30712,2223.471639,67953.087329,18373.787494,3527.387793
,,,,,,,6714,5014.549162,2581.547741,11329.544899,3417.514039,10331.582106,3405.65578,2876.56353,11953.458242,4409.792673,2433.845084,69757.096426,19885.889845,3683.956173
,,,,,,,6715,4990.371166,2557.526349,11083.879313,3331.220134,9838.516098,3342.561458,2834.173242,11792.438037,4262.945438,2559.300236,72788.859141,20659.98618,3712.914784
,,,,,,,6716,4962.545524,2517.482939,10648.970536,3164.700583,9509.98912,3283.114221,2799.656589,11819.096388,4109.203265,2500.295416,74393.585813,20277.14365,3564.12419
,,,,,,,6717,4931.726819,2471.54959,10090.422373,2970.549957,9282.096174,3225.840682,2763.983042,11948.135963,3905.996444,2382.460113,73446.401349,19377.518014,3238.716875
,,,,,,,6718,4893.425128,2412.173293,9523.501518,2786.609619,8994.25599,3156.901545,2720.099326,11710.389365,3679.022581,2257.71811,70472.409012,18368.954239,2993.155837
,,,,,,,6719,4862.611671,2352.530306,9071.371995,2621.153299,8654.501036,3092.209412,2677.75838,11425.237602,3584.124026,2077.973576,67874.176136,17220.384684,2771.109954
,,,,,,,6720,4835.659555,2317.781193,8784.043168,2516.099912,8382.444774,3041.122279,2648.112091,11228.002135,3480.852004,1897.384315,64761.851006,16553.481632,2632.581859
,,,,,,,6721,4851.611586,2328.920114,9044.185227,2612.63699,8384.56535,3317.879701,2603.348248,11342.311398,3443.195153,1684.871221,64348.439391,16156.637523,2555.51368
,,,,,,,6722,4858.272433,2325.68342,8996.713008,2614.990554,8316.817044,3292.756675,2589.825492,11323.323711,3456.193687,1596.819525,61925.029544,15965.217539,2485.71634
,,,,,,,6723,4865.868607,2332.750677,9070.538148,2652.861366,8347.383056,3297.734093,2598.422667,11525.397062,3520.51674,1563.477712,60897.16854,16030.211964,2533.71639
